DeliveryEntity,ReportingDate,AccruedFeesAmountDebitCreditIndicator,AccruedFeesAmountReportingAmount,AccruedFeesAmountReportingCurrency,AccruedFeesAmountTransactionAmount,AccruedFeesAmountTransactionCurrency,AlternativeLocalReferenceIdentifier,ApprovedLossGivenDefaultRatingDate,ArrangementParticipationType,BaselIIProductType,BookType,BorrowingBaseReportingAmount,BorrowingBaseReportingCurrency,BorrowingBaseTransactionAmount,BorrowingBaseTransactionCurrency,BusinessSegment,ContractStatus,ContractStatusDate,CreditAgreement,CreditAssessmentForDrawDownUnderUnadvisedCreditLimitIndicator,CreditConversionFactor,CreditLimitReportingAmount,CreditLimitReportingCurrency,CreditLimitTransactionAmount,CreditLimitTransactionCurrency,CreditProductProgramSegment,Default,DefaultDate,DefaultEndDate,DownturnLossGivenDefault,EADAmountBeforeApplicationOfConservatismReportingAmount,EADAmountBeforeApplicationOfConservatismReportingCurrency,EADAmountBeforeApplicationOfConservatismTransactionAmount,EADAmountBeforeApplicationOfConservatismTransactionCurrency,EADModelCode,ELBEPercentageBeforeApplicationOfConservatism,ExemptionFromAdvancedInternalRatingBasedApproach,ExposureAtDefaultReportingAmount,ExposureAtDefaultReportingCurrency,FacilityType,Forborne,ForborneDate,GlobalFacilityIdentifier,HighQualityIndicator,Ifrs9RiskStage,IncomeProducingRealEstateFinance,InfrastructuralSupportingFactor,InsuredFlag,LandAcquisitionDevelopmentAndConstructionExposureFinance,LGDMarginOfConservatism,LGDModelCode,LGDPercentageBeforeConservatism,LGDType,LoanLossAllowanceRcoa,LoanLossAllowanceReportingAmount,LoanLossAllowanceReportingCurrency,LoanLossAllowanceTransactionAmount,LoanLossAllowanceTransactionCurrency,LocalFacilityIdentifier,LocalReferenceIdentifier,LossGivenDefaultClass,MaturityDate,NonperformingEndDate,NonperformingStartDate,ParentCreditFacility,ParentCreditFacilitySourceSystemIdentifier,PDMarginOfConservatism,PDModelCode,PDPercentageBeforeConservatism,PensionerFlag,PerformingIndicator,PlNplIndicator,ProbabilityOfDefault,ProductProgram,ProjectFinancePhaseIndicator,ReportingEntity,Revolving,RiskWeightedExposureApproach,SourceSystemIdentifier,SpecialisedLendingType,ThroughTheCycleLossGivenDefault,TradeDate,TypeOfCommitment,UnadvisedCreditLimitReportingAmount,UnadvisedCreditLimitReportingCurrency,UnadvisedCreditLimitTransactionAmount,UnadvisedCreditLimitTransactionCurrency,UndrawnRcoa,UndrawnReportingAmount,UndrawnReportingCurrency,UndrawnTransactionAmount,UndrawnTransactionCurrency
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,187500,EUR,187500,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145613630046,null,null,2028-09-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-09-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,10000000,EUR,10000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145615750046,null,null,2055-07-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,8000000,EUR,8000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145616030046,null,null,2027-09-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-09-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,10000000,EUR,10000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145616110046,null,null,2027-03-08,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-09-07,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,18158627.57,EUR,18158627.57,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145618440051,null,null,2058-02-15,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2009-02-16,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,30000000,EUR,30000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145618440372,null,null,2058-02-15,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2009-02-16,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,6038150,EUR,6038150,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145620290046,null,null,2049-01-04,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,43758500,EUR,43758500,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145620450046,null,null,2038-10-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,3737897.64,EUR,3737897.64,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145620890046,null,null,2038-07-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,750000,EUR,750000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145620910046,null,null,2027-05-24,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-05-25,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,67500000,EUR,67500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145621500046,null,null,2051-12-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-09-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,12000000,EUR,12000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145622500046,null,null,2048-07-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145625040372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00154,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,5430833,EUR,5430833,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145625370046,null,null,2038-07-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145625890372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00077,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145626300372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,1763000,EUR,1763000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145626330046,null,null,2031-02-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-02,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145626550372,null,null,2019-09-19,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,344400,EUR,344400,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145627900046,null,null,2030-10-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145628150372,null,null,2019-09-19,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,437500,EUR,437500,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145628510046,null,null,2033-08-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-02,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,30000000,EUR,30000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145628650046,null,null,2058-02-15,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-08-17,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145628780372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00246,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,486703.14,EUR,486703.14,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145629360051,null,null,2027-03-08,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2007-03-05,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,10000000,EUR,10000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145629360372,null,null,2027-03-08,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2007-03-05,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145629390372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.3696,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145630760372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00246,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,6720000,EUR,6720000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145631460046,null,null,2034-04-03,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-02,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145631590372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00154,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,850000.08,EUR,850000.08,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145632250046,null,null,2028-01-28,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-01-28,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,5430833,EUR,5430833,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145633090046,null,null,2038-07-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,12500000,EUR,12500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145633390046,null,null,2050-04-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-02,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145633750372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145633830372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,4641528.88,EUR,4641528.88,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145633840051,null,null,2055-07-01,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2005-07-01,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,10000000,EUR,10000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145633840372,null,null,2055-07-01,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2005-07-01,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,6641500,EUR,6641500,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145634050046,null,null,2029-01-02,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,35000000,EUR,35000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145634350046,null,null,2053-07-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,20000000,EUR,20000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145635170046,null,null,2039-03-04,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-09-04,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145635360372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00246,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145636090372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,15000000,EUR,15000000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145636830046,null,null,2057-02-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-02,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,0.01,EUR,0.01,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145636920372,null,null,2023-07-21,null,null,null,null,null,null,null,null,PERF,NPL,0.00077,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-13,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,6512000,EUR,6512000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145637120046,null,null,2038-10-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,12500000,EUR,12500000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145637990046,null,null,2038-09-16,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-09-16,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,5693333.32,EUR,5693333.32,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145638490046,null,null,2038-11-01,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-02,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,2125000,EUR,2125000,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145638630046,null,null,2029-01-02,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-10-01,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,156,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,10833333.33,EUR,10833333.33,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145638910046,null,null,2037-11-12,null,null,null,null,null,null,null,null,PERF,NPL,null,null,null,425102,N,null,AAB.SYS.1861,null,null,2015-11-12,Y,0,EUR,0,EUR,75071010,0,EUR,0,EUR
FBS,2024-12-31,null,null,null,null,null,null,null,null,20,null,0,EUR,0,EUR,6010,ACTIVE,null,N,null,null,4838113.47,EUR,4838113.47,EUR,null,N,null,null,0,null,null,null,null,null,null,null,null,null,CF,N,null,null,null,null,null,null,null,N,null,null,null,null,null,0,EUR,0,EUR,FRX00145639950051,null,null,2050-04-01,null,null,null,null,null,null,null,null,PERF,NPL,0.00061,null,null,425102,N,null,AAB.SYS.1861,null,null,2010-01-15,Y,0,EUR,0,EUR,75074010,0,EUR,0,EUR
