LB_RATING_ID,DATA_TYPE,STATEMENT_TYPE,FITCH_ID,DATE_BALANCE,CURRENT_FINANCIAL_DATA_ID,CURRENCY_ISO,BALANCE_UNIT,CONSOL_DEGREE,ACC_METHOD,TOTAL_ASSETS,TOTAL_ASSETS_PREV_YEAR,CURRENT_EQUITY,EQUITY_PREV_YEAR,ALLOC_CREDIT,PROV_CREDIT,GENERAL_ADMIN_EFFORT,NET_INTEREST_YIELD,OTHER_OPERATING_INCOME,ANNUAL_NET_PROFIT,FX_RATE_EUR_LBR,FX_RATE_EUR_LBR_DATE,FX_RATE_EUR_ANALYST,CUSTOMER_DEPOSITS,TOTAL_ASSETS_2YEARS_AGO,DEACTIVATE_LTD,COM_DEACTIVATE_LTD,NET_PROFIT_PREV,NET_PROFIT_2_AGO,CPI,BALANCE_SHEET_MODIFIED,INCOME_STATEMENT_MODIFIED
666100_100926,2,ORIGINAL_IMPORT,113848,2023-06-30T00:00:00Z,113848#10719731#C,EUR,Million,Fully consolidated,IFRS,91.639,90.5684,11.4292,10.7488,51.9529,1.6643,1.6618,1.8864,1.4949,1.0298,1,2023-06-30T00:00:00Z,1,30.1363,82.5987,0,null,0.9097,0.8092,123.5,0,0
666100_100927,2,ORIGINAL_IMPORT,1476062,2023-12-31T00:00:00Z,1476062#10822026#C,EUR,Million,Fully consolidated,IFRS,202.132,189.8081,14.0381,13.0165,99.8625,2.3139,3.122,3.4503,2.0708,1.2644,1,2023-12-31T00:00:00Z,1,101.2774,200.4892,0,null,0.6843,0.5688,124.1,0,0
666100_100928,2,ORIGINAL_IMPORT,112001,2023-12-31T00:00:00Z,112001#10822209#C,EUR,Million,Fully consolidated,IFRS,784.974,857.773,64.243,63.497,407.868,10.2,13.624,14.646,11.177,9.534,1,2023-12-31T00:00:00Z,1,476.061,917.227,0,null,6.473,2.126,124.1,0,0
666100_100929,2,ORIGINAL_IMPORT,142882,2023-12-31T00:00:00Z,142882#10821910#U,EGP,Million,Not consolidated,National accounting law,4.743893341,3.897265891,0.579069158,0.437832778,1.710492065,0.151947733,0.112514606,0.35200722,0.03462078,0.146634527,0.02928891922570055,2023-12-31T00:00:00Z,0.02929,3.9055286,3.365406355,0,null,0.083458926,0.0805475,124.1,0,0
666100_100930,2,ORIGINAL_IMPORT,1479987,2023-12-31T00:00:00Z,1479987#10831189#C,GBP,Million,Fully consolidated,IFRS,104.16690294,99.93689198,4.46988072,3.9151819,18.99238018,0.02191118,0.58698898,0.22833756,0.8187862,0.38978836,1.1532229698951142,2023-12-31T00:00:00Z,1.15322,33.94964358,102.28946078,0,null,0.4382236,0.27446636,124.1,0,0
666100_100931,2,ORIGINAL_IMPORT,1007411,2022-12-31T00:00:00Z,1007411#10844405#C,EUR,Million,Fully consolidated,IFRS,13.1491,13.0219,0.79,0.738,0.2947,0,0.0791,0.2199,0.0486,0.1022,1,2022-12-31T00:00:00Z,1,11.5813,null,0,null,0.0994,null,120.5,0,0
666100_100932,2,ORIGINAL_IMPORT,107547,2023-12-31T00:00:00Z,107547#10847395#C,EUR,Million,Fully consolidated,IFRS,157.907,165.7624,9.0688,9.5658,109.5635,1.2435,2.1409,3.0009,0.8171,1.1148,1,2023-12-31T00:00:00Z,1,103.4029,161.7568,0,null,0.3306,0.7086,124.1,0,0
666100_100933,2,ORIGINAL_IMPORT,111796,2023-12-31T00:00:00Z,111796#10818785#C,PLN,Million,Fully consolidated,IFRS,56.46992621,50.003792915,3.8517904,2.150590645,36.032122895,0.807389215,1.024144485,1.882143685,0.575812285,1.022073135,0.2301480081840631,2023-12-31T00:00:00Z,0.23015,46.540771895,46.41071413,0,null,0.39456916,0.531255245,124.1,0,0
666100_100934,2,ORIGINAL_IMPORT,1002884,2022-12-31T00:00:00Z,1002884#10641249#U,EUR,Million,Not consolidated,National accounting law,20.9332,23.3035,1.1008,1.0624,9.2021,0.0514,0.2401,0.2502,0.1542,0.1196,1,2022-12-31T00:00:00Z,1,17.5564,18.1278,0,null,0.0909,0.0891,120.5,0,0
666100_100935,2,ORIGINAL_IMPORT,104050,2023-12-31T00:00:00Z,104050#10831161#C,EUR,Million,Fully consolidated,IFRS,613.796,628.513,49.641,46.358,425.112,2.909,8.611,11.712,3.69,4.377,1,2023-12-31T00:00:00Z,1,392.053,639.231,0,null,2.786,3.692,124.1,0,0
666100_100937,2,ORIGINAL_IMPORT,107508,2023-12-31T00:00:00Z,107508#10838025#C,EUR,Million,Fully consolidated,IFRS,115.54,112.074,4.721,4.615,85.727,0.099,0.179,0.563,-0.047,0.254,1,2023-12-31T00:00:00Z,1,5.997,149.057,0,null,0.3,0.236,124.1,0,0
666100_100938,2,ORIGINAL_IMPORT,111522,2023-12-31T00:00:00Z,111522#10829210#C,EUR,Million,Fully consolidated,IFRS,337.155,323.865,28.502,25.3047,207.788,4.068,5.479,7.266,3.145,3.921,1,2023-12-31T00:00:00Z,1,229.471,307.4282,0,null,2.6663,2.4081,124.1,0,0
666100_100939,2,ORIGINAL_IMPORT,111803,2023-12-31T00:00:00Z,111803#10833391#C,EUR,Million,Fully consolidated,IFRS,26.4595,23.7462,2.4646,2.1803,18.7433,0.3567,0.3321,0.5236,0.2242,0.3089,1,2023-12-31T00:00:00Z,1,17.5801,23.1543,0,null,0.2428,0.2281,124.1,0,0
666100_100940,2,ORIGINAL_IMPORT,113484,2023-12-31T00:00:00Z,113484#10841071#C,RON,Million,Fully consolidated,IFRS,21.887718864,19.876778108,2.508995808,2.222899184,11.505837816,0.584821072,0.459025424,0.73625442,0.32997228,0.466746896,0.20108424625581134,2023-12-31T00:00:00Z,0.20108,15.781140452,18.148495508,0,null,0.351065572,0.283482584,124.1,0,0
666100_100942,2,ORIGINAL_IMPORT,1002524,2023-09-30T00:00:00Z,1002524#10687942#C,GBP,Million,Fully consolidated,IFRS,106.02862296,106.1740194,6.56476466,7.39790934,83.372165,0.70621128,1.35357162,1.94554284,0.1615516,0.28733106,1.1539415759380103,2023-09-30T00:00:00Z,1.15394,77.11434838,102.94991104,0,null,0.6000488,0.61389608,124.4,0,0
666100_100943,2,ORIGINAL_IMPORT,1008414,2023-12-31T00:00:00Z,1008414#10838611#U,EUR,Million,Not consolidated,National accounting law,75.909,73.285,2.06,1.995,55.264,0.0004,0.071,0.261,-0.016,0.126,1,2023-12-31T00:00:00Z,1,7.08,96.019,0,null,0.143,0.121,124.1,0,0
666100_100944,2,ORIGINAL_IMPORT,1078569,2023-12-31T00:00:00Z,1078569#10831210#C,EUR,Million,Fully consolidated,IFRS,23.177,22.807,2.152,2.164,19.234,0.157,0.238,0.463,0.082,0.216,1,2023-12-31T00:00:00Z,1,11.77,22.722,0,null,0.167,0.194,124.1,0,0
666100_100945,2,ORIGINAL_IMPORT,111819,2023-12-31T00:00:00Z,111819#10823778#C,HUF,Million,Fully consolidated,IFRS,8.65426932,8.07422814,0.83381409,0.71828244,4.02998616,0.13984641,0.16710786,0.37690227,0.04600125,0.16685469,0.002608276059938184,2023-12-31T00:00:00Z,0.00261,6.23943729,7.26275304,0,null,0.094221,0.04134762,124.1,0,0
666100_100946,2,ORIGINAL_IMPORT,111472,2023-12-31T00:00:00Z,111472#10822791#C,EUR,Million,Fully consolidated,IFRS,16.8359,17.0179,1.3488,1.3824,9.1614,0.0381,0.4885,0.1968,0.4726,0.1252,1,2023-12-31T00:00:00Z,1,12.5738,16.3066,0,null,0.0843,0.1438,124.1,0,0
666100_100947,2,ORIGINAL_IMPORT,1011722,2023-12-31T00:00:00Z,1011722#10837326#C,EUR,Million,Fully consolidated,IFRS,16.175571,15.80048,1.288559,1.25224,11.079963,0.052738,0.338995,0.356891,0.109409,0.077175,1,2023-12-31T00:00:00Z,1,13.759099,16.504185,0,null,0.049794,0.050759,124.1,0,0
666100_100948,2,MODIFIED,114947,2023-12-31T00:00:00Z,114947#10854546#C,EUR,Million,Fully consolidated,IFRS,21.687,20882,2.834,2531,11.907,0.413,0.392,0.634,0.235,0.472,1,2023-12-31T00:00:00Z,1,17.258,18762,0,null,194,186,124.1,1,1
666100_100949,2,ORIGINAL_IMPORT,1554535,2023-12-31T00:00:00Z,1554535#10856737#U,EUR,Million,Not consolidated,National accounting law,2.619296,2.082831,0.145177,0.124138,1.711959,0.001273,0.029749,0.043405,0.014258,0.019539,1,2023-12-31T00:00:00Z,1,2.397067,1.413932,0,null,0.008715,0.008401,124.1,0,0
666100_100950,2,ORIGINAL_IMPORT,1105851,2023-12-31T00:00:00Z,1105851#10823291#C,RON,Million,Fully consolidated,IFRS,15.015126192,13.312863344,1.76558294,1.456342008,8.144162268,0.447463324,0.24199978,0.424439664,0.218935904,0.289233472,0.20108424625581134,2023-12-31T00:00:00Z,0.20108,10.043885676,11.252557448,0,null,0.200657732,0.162010156,124.1,0,0
666100_100951,2,ORIGINAL_IMPORT,114886,2023-12-31T00:00:00Z,114886#10835997#C,BGN,Million,Fully consolidated,IFRS,16.5964734,14.98181958,2.029514526,1.828679814,9.09636039,0.418490865,0.208861965,0.455866164,0.213156801,0.403867971,0.5112918811962185,2023-12-31T00:00:00Z,0.51129,12.514691943,13.001695668,0,null,0.235397916,0.1891773,124.1,0,0
666100_100952,2,MODIFIED,111801,2023-12-31T00:00:00Z,111801#10837167#C,EUR,Million,Fully consolidated,IFRS,24.592,23660,2.681,2686,14.366,0.551,0.379,0.689,0.274,0.509,1,2023-12-31T00:00:00Z,1,19.946,21094,0,null,248,199,124.1,1,1
666100_100953,2,ORIGINAL_IMPORT,1188530,2023-12-31T00:00:00Z,1188530#10833328#C,CZK,Million,Fully consolidated,IFRS,35.7895159,31.03202188,3.50420705,3.29677678,24.33861998,0.45790141,0.41984081,0.62480119,0.32031639,0.42332295,0.04048984615882952,2023-12-31T00:00:00Z,0.04049,22.88506947,28.07835736,0,null,0.36959272,0.28266069,124.1,0,0
666100_100954,2,ORIGINAL_IMPORT,1005641,2022-12-31T00:00:00Z,1005641#10607274#C,HUF,Million,Fully consolidated,IFRS,12.631005,11.491535,0.978565,0.9886075,5.1531925,0.13845,0.2623525,0.35842,0.166135,0.2121125,0.002501813815015886,2022-12-31T00:00:00Z,0.0025,7.2191325,10.19062,0,null,0.1158475,0.07817,120.5,0,0
666100_100955,2,ORIGINAL_IMPORT,111593,2023-12-31T00:00:00Z,111593#10822276#C,EUR,Million,Fully consolidated,IFRS,102.745,107.332,10.451,9.434,64.01,1.534,1.445,1.698,1.182,1.122,1,2023-12-31T00:00:00Z,1,59.834,118.404,0,null,0.823,0.105,124.1,0,0
666100_100956,2,MODIFIED,1476071,2022-12-31T00:00:00Z,1476071#10683386#C,EUR,Million,Fully consolidated,IFRS,3.530823,3.036916,0.183963,0.188906,1.870908,0.00326,0.041398,0.031899,0.004758,-0.005615,1,2022-12-31T00:00:00Z,1,2.080529,2.680274,0,null,-0.021195,-0.022325,120.5,1,1
666100_100957,2,ORIGINAL_IMPORT,111463,2023-12-31T00:00:00Z,111463#10830021#C,EUR,Million,Fully consolidated,IFRS,283.292,318.006,19.94,19.739,124.368,1.819,2.497,2.767,2.345,1.735,1,2023-12-31T00:00:00Z,1,137.513,312.112,0,null,1.301,0.245,124.1,0,0
666100_100958,2,ORIGINAL_IMPORT,107766,2023-12-31T00:00:00Z,107766#10822028#C,EUR,Million,Fully consolidated,IFRS,68.0176,64.8182,3.8705,3.36,35.7149,0.5006,1.1838,1.2118,0.8631,0.5621,1,2023-12-31T00:00:00Z,1,37.9394,67.5792,0,null,0.3261,0.3526,124.1,0,0
666100_100959,2,ORIGINAL_IMPORT,111733,2023-12-31T00:00:00Z,111733#10838397#C,CZK,Million,Fully consolidated,IFRS,72.7937318,66.40108962,5.85084549,5.57591839,40.91882959,0.85774016,0.97366303,1.40196625,0.54523834,0.7563532,0.04048984615882952,2023-12-31T00:00:00Z,0.04049,52.34798238,66.47409309,0,null,0.81741212,0.57528192,124.1,0,0
666100_100960,2,ORIGINAL_IMPORT,112985,2023-12-31T00:00:00Z,112985#10844736#C,HUF,Million,Fully consolidated,IFRS,11.56766355,11.27776302,1.20772008,0.92599146,4.60282896,0.17360676,0.31971717,0.52492581,0.09575307,0.26950599,0.002608276059938184,2023-12-31T00:00:00Z,0.00261,7.79443092,9.98400168,0,null,0.18822015,0.09587574,124.1,0,0
666100_100961,2,ORIGINAL_IMPORT,1011709,2023-12-31T00:00:00Z,1011709#10845210#C,CZK,Million,Fully consolidated,IFRS,29.9524775,26.98180718,2.37652006,2.19233105,17.70198506,0.23135986,0.39307692,0.6239509,0.20613459,0.30343206,0.04048984615882952,2023-12-31T00:00:00Z,0.04049,23.44221187,26.35931392,0,null,0.35647396,0.1931373,124.1,0,0
666100_100962,2,ORIGINAL_IMPORT,115090,2023-12-31T00:00:00Z,115090#10821015#C,EUR,Million,Fully consolidated,IFRS,22.2311,21.7248,1.6223,1.4845,14.1441,0.2463,0.2824,0.4044,0.2087,0.2372,1,2023-12-31T00:00:00Z,1,15.6497,19.5115,0,null,0.1868,0.1621,124.1,0,0
666100_100963,2,ORIGINAL_IMPORT,1000073,2023-12-31T00:00:00Z,1000073#10814848#C,AED,Million,Fully consolidated,IFRS,139.921211205,122.812692318,17.577525915,15.153204609,74.499047874,2.636820072,1.345101894,3.062310984,1.098436563,2.024362809,0.24668608086123048,2023-12-31T00:00:00Z,0.24669,89.52503445,108.612278496,0,null,1.587129453,1.294481106,124.1,0,0
666100_100964,2,ORIGINAL_IMPORT,114866,2023-12-31T00:00:00Z,114866#10815215#C,AED,Million,Fully consolidated,IFRS,31.819926375,28.662072354,3.893113566,3.424599918,20.552557977,1.371793752,0.339371433,0.883026855,0.335128365,0.653753169,0.24668608086123048,2023-12-31T00:00:00Z,0.24669,21.779544699,28.175106294,0,null,0.45020925,0.357823845,124.1,0,0
666100_100965,2,ORIGINAL_IMPORT,1178730,2023-12-31T00:00:00Z,1178730#10812826#C,AED,Million,Fully consolidated,IFRS,212.83747137,183.034507104,27.12899268,23.017188429,109.80295245,8.8265682,2.90896848,7.42216203,2.14916328,5.30901549,0.24668608086123048,2023-12-31T00:00:00Z,0.24669,144.20535309,169.583734854,0,null,3.209338224,2.29569714,124.1,0,0
666100_100966,2,ORIGINAL_IMPORT,108301,2023-12-31T00:00:00Z,108301#10812833#C,AED,Million,Fully consolidated,IFRS,288.289976094,273.839739309,30.940624539,28.381733838,119.386488915,5.103424044,1.758110292,4.490424063,2.286347589,4.072901238,0.24668608086123048,2023-12-31T00:00:00Z,0.24669,187.450504794,246.960396909,0,null,3.311097849,3.094059987,124.1,0,0
666100_100967,2,ORIGINAL_IMPORT,108229,2023-12-31T00:00:00Z,108229#10814463#C,AED,Million,Fully consolidated,IFRS,59.200814214,49.044734928,7.725788082,6.023824434,27.223598295,0.733606722,0.823377213,1.914215724,0.736912368,2.140381116,0.24668608086123048,2023-12-31T00:00:00Z,0.24669,36.074021418,43.677352584,0,null,0.934017678,0.265364433,124.1,0,0
666100_100968,2,ORIGINAL_IMPORT,115108,2023-12-31T00:00:00Z,115108#10816394#C,TRY,Million,Fully consolidated,National accounting law,35.93787464704,19.15003413296,2.77027294912,1.68100158464,17.46601374232,1.16810103728,0.81730557696,1.21131955392,0.80431173512,0.86004034928,0.03063921678808478,2023-12-31T00:00:00Z,0.03064,22.60877538096,12.12988220576,0,null,0.53087387944,0.10845858344,124.1,0,0
666100_100969,2,ORIGINAL_IMPORT,108314,2023-12-31T00:00:00Z,108314#10816843#C,SAR,Million,Fully consolidated,IFRS,250.569188732,228.441336882,42.675260207,40.295135936,145.335035114,2.482615233,2.50235477,6.614049589,1.743095345,4.858487168,0.241605127827233,2023-12-31T00:00:00Z,0.24161,142.562246271,220.867153314,0,null,4.525065368,3.088766401,124.1,0,0
666100_100971,2,ORIGINAL_IMPORT,115085,2023-12-31T00:00:00Z,115085#10821909#C,SAR,Million,Fully consolidated,IFRS,61.219818308,56.072389741,9.935293132,9.361251933,43.342707832,0.63881684,0.730121259,1.896735144,0.355964013,1.020246547,0.241605127827233,2023-12-31T00:00:00Z,0.24161,41.60741649,52.13992122,0,null,0.863779911,0.833530339,124.1,0,0
666100_100973,2,ORIGINAL_IMPORT,111849,2023-12-31T00:00:00Z,111849#10819463#C,SAR,Million,Fully consolidated,IFRS,86.168176976,75.963174601,14.955562356,13.200773087,52.172248638,1.480682724,0.993766091,2.499745382,0.616685364,1.691849864,0.241605127827233,2023-12-31T00:00:00Z,0.24161,58.213585883,65.81359756,0,null,1.165913216,0.773538576,124.1,0,0
666100_100974,2,ORIGINAL_IMPORT,112346,2023-12-31T00:00:00Z,112346#10823292#C,SAR,Million,Fully consolidated,IFRS,53.319292113,51.373075241,8.480003619,7.817943897,36.781522511,0.804368012,0.765782895,1.758944961,0.310613816,0.984705716,0.241605127827233,2023-12-31T00:00:00Z,0.24161,40.073748693,46.510335737,0,null,0.741042031,0.524631954,124.1,0,0
666100_100975,2,ORIGINAL_IMPORT,107486,2023-12-31T00:00:00Z,107486#10819413#C,SAR,Million,Fully consolidated,IFRS,31.300768788,27.990228568,3.966148955,3.28807049,19.517473249,0.674695925,0.468940849,0.610838402,0.194085313,0.2464422,0.241605127827233,2023-12-31T00:00:00Z,0.24161,22.724483584,24.844103953,0,null,0.267969651,0.243083821,124.1,0,0
666100_100976,2,ORIGINAL_IMPORT,108450,2023-12-31T00:00:00Z,108450#10821946#C,SAR,Million,Fully consolidated,IFRS,93.466562729,86.895737169,14.558959541,13.572031013,66.297349102,1.189276903,1.200463446,3.009276711,0.830026994,1.943945738,0.241605127827233,2023-12-31T00:00:00Z,0.24161,61.588225236,78.701026638,0,null,1.695933073,1.455796894,124.1,0,0
666100_100977,2,ORIGINAL_IMPORT,115068,2023-12-31T00:00:00Z,115068#10809820#C,QAR,Million,Fully consolidated,IFRS,306.08442025,295.69930435,27.402995415,26.37102332,212.095292145,8.50905165,2.86161339,7.58989206,2.138166215,3.895176845,0.2486470492433048,2023-12-31T00:00:00Z,0.24865,213.119481495,271.78379924,0,null,3.592818445,3.301102265,124.1,0,0
666100_100978,2,ORIGINAL_IMPORT,115072,2023-12-31T00:00:00Z,115072#10815610#C,QAR,Million,Fully consolidated,IFRS,40.872166995,41.99758176,6.06850217,6.010094285,22.74908796,1.47717992,0.36735551,1.02006176,0.418055245,0.74848623,0.2486470492433048,2023-12-31T00:00:00Z,0.24865,19.03196938,41.14267333,0,null,0.698980015,0.572964195,124.1,0,0
666100_100979,2,ORIGINAL_IMPORT,115071,2023-12-31T00:00:00Z,115071#10816963#C,QAR,Million,Fully consolidated,IFRS,25.17710548,24.27942925,3.5915006,3.50069362,14.424111905,0.9413889,0.27530528,0.54389701,0.159558705,0.191336175,0.2486470492433048,2023-12-31T00:00:00Z,0.24865,12.82357672,25.13931068,0,null,0.19031671,0.17499987,124.1,0,0
666100_100981,2,ORIGINAL_IMPORT,1009250,2023-12-31T00:00:00Z,1009250#10843265#C,RON,Million,Fully consolidated,IFRS,14.232000024,12.585556984,1.533878456,1.29777032,8.435466864,0.246805592,0.36224562,0.56784992,0.207494452,0.341996864,0.20108424625581134,2023-12-31T00:00:00Z,0.20108,10.938792216,12.03132018,0,null,0.252596696,0.164604088,124.1,0,0
666100_100982,2,MODIFIED,1009315,2023-12-31T00:00:00Z,1009315#10864921#C,EUR,Million,Fully consolidated,IFRS,7.001,6.677,0.686,0.694,3.443,0.117,0.162,0.181,0.099,0.105,1,2023-12-31T00:00:00Z,1,5.028,null,0,null,0.045,null,124.1,1,1
666100_100983,2,ORIGINAL_IMPORT,1006202,2023-12-31T00:00:00Z,1006202#10814929#U,RSD,Million,Not consolidated,IFRS,5.661251816,4.555832909,0.743515744,0.578232493,2.817907678,0.087696077,0.130641215,0.243447053,0.119039562,0.182180328,0.008531400459245287,2023-12-31T00:00:00Z,0.00853,4.449772595,3.690556533,0,null,0.082686408,0.058491063,124.1,0,0
666100_100984,2,ORIGINAL_IMPORT,1001169,2023-12-31T00:00:00Z,1001169#10832796#C,EUR,Million,Fully consolidated,IFRS,54.596,56.298,3.829,3.586,33.096,0.378,0.4851,1.2266,0.2635,0.6733,1,2023-12-31T00:00:00Z,1,33.586,56.083,0,null,0.3222,0.4759,124.1,0,0
666100_100985,2,ORIGINAL_IMPORT,1009523,2023-12-31T00:00:00Z,1009523#10848690#C,EUR,Million,Fully consolidated,IFRS,47.8384,49.3222,5.8055,5.3335,25.9778,0.6161,1.174,0.6487,1.4096,0.6083,1,2023-12-31T00:00:00Z,1,13.2594,51.4466,0,null,0.3388,0.4649,124.1,0,0
666100_100986,2,ORIGINAL_IMPORT,108306,2023-12-31T00:00:00Z,108306#10814348#C,KWD,Million,Fully consolidated,IFRS,111.0552525,107.1437724,14.4671101,13.66600265,65.6955285,2.54426065,1.2625477,2.67635345,0.7636615,1.7348974,2.9485043711577297,2023-12-31T00:00:00Z,2.9485,64.7166265,98.0570851,0,null,1.56299985,1.1221991,124.1,0,0
666100_100987,2,ORIGINAL_IMPORT,1009535,2023-12-31T00:00:00Z,1009535#10838584#C,EUR,Million,Fully consolidated,IFRS,35.0788,28.693,2.6641,2.0978,16.0002,0.1975,0.271,0.3131,0.6916,0.8078,1,2023-12-31T00:00:00Z,1,9.9174,28.5923,0,null,-0.0224,0.0551,124.1,0,0
666100_100988,2,ORIGINAL_IMPORT,107736,2023-12-31T00:00:00Z,107736#10838569#C,KWD,Million,Fully consolidated,IFRS,12.312936,12.70950925,1.9477791,1.94689455,7.164855,0.5560871,0.12884945,0.34467965,0.15715505,0.3278732,2.9485043711577297,2023-12-31T00:00:00Z,2.9485,6.48758455,12.6478856,0,null,0.2170096,0.16128295,124.1,0,0
666100_100989,2,ORIGINAL_IMPORT,111667,2023-12-31T00:00:00Z,111667#10831078#C,KWD,Million,Fully consolidated,IFRS,21.154402452,null,2.4083348,null,15.322239967,0.8662899395,0.2593471115,0.4465414795,0.114443079,0.2099656335,2.9485043711577297,2023-12-31T00:00:00Z,2.9485,12.4404851615,null,0,null,null,null,124.1,0,0
666100_100990,2,ORIGINAL_IMPORT,1008443,2023-12-31T00:00:00Z,1008443#10815269#C,EUR,Million,Fully consolidated,IFRS,27.8345,26.7982,3.8631,3.5469,20.0743,0.3164,0.3691,0.5968,0.3053,0.3826,1,2023-12-31T00:00:00Z,1,15.7561,27.5397,0,null,0.2433,0.2346,124.1,0,0
666100_100991,2,ORIGINAL_IMPORT,1007387,2023-12-31T00:00:00Z,1007387#10848681#C,EUR,Million,Fully consolidated,IFRS,17.1141,17.3682,1.8656,1.6536,8.3659,0.1795,0.1615,0.2055,0.3029,0.3451,1,2023-12-31T00:00:00Z,1,4.1745,18.5125,0,null,0.0784,0.089,124.1,0,0
666100_100992,2,ORIGINAL_IMPORT,112091,2023-12-31T00:00:00Z,112091#10817663#C,KWD,Million,Fully consolidated,IFRS,21.89585585,21.128951,2.95115365,2.7934089,12.49249965,0.53869095,0.4381471,0.4021754,0.25209675,0.13297735,2.9485043711577297,2023-12-31T00:00:00Z,2.9485,13.1597452,20.86034265,0,null,0.1727821,0.1432971,124.1,0,0
666100_100993,2,ORIGINAL_IMPORT,1011793,2023-12-31T00:00:00Z,1011793#10839107#C,EUR,Million,Fully consolidated,IFRS,14.8568,14.0979,2.2837,2.0738,8.6153,0.1544,0.2388,0.2519,0.248,0.1961,1,2023-12-31T00:00:00Z,1,9.0295,14.2653,0,null,0.0831,0.0817,124.1,0,0
666100_100994,2,ORIGINAL_IMPORT,1009314,2023-12-31T00:00:00Z,1009314#10822375#U,EUR,Million,Not consolidated,National accounting law,10.6515,10.3096,0.5486,0.5125,3.298,null,0.0847,0.1155,0.0347,0.0325,1,2023-12-31T00:00:00Z,1,2.1275,10.8887,0,null,0.0168,0.0241,124.1,0,0
666100_100995,2,ORIGINAL_IMPORT,115046,2023-12-31T00:00:00Z,115046#10821091#U,OMR,Million,Not consolidated,IFRS,11.34852878,10.106121409,1.587429005,1.508116392,8.227565691,0.371145373,0.145681031,0.265473672,0.077900519,0.13650242,2.353494939985879,2023-12-31T00:00:00Z,2.35349,8.40901977,9.604828039,0,null,0.113438218,0.071310747,124.1,0,0
666100_100996,2,ORIGINAL_IMPORT,107507,2023-12-31T00:00:00Z,107507#10813742#C,OMR,Million,Fully consolidated,IFRS,32.180210166,30.06818824,5.542233601,5.253225029,23.245656079,1.330427897,0.461990087,0.899268529,0.308777888,0.499881276,2.353494939985879,2023-12-31T00:00:00Z,2.35349,22.211767922,30.765998025,0,null,0.472580792,0.446221704,124.1,0,0
666100_100997,2,ORIGINAL_IMPORT,107401,2023-12-31T00:00:00Z,107401#10819410#C,USD,Million,Fully consolidated,IFRS,39.76702984,33.19566678,4.35252008,4.09611642,17.30135792,0.58710096,0.69219928,0.8471287,0.31167088,0.26818192,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,21.4772041,31.62100402,0,null,0.18935818,0.11597056,124.1,0,0
666100_100998,2,ORIGINAL_IMPORT,134290,2023-12-31T00:00:00Z,134290#10845220#C,BRL,Million,Fully consolidated,IFRS,11.297952797,10.689595604,1.099703229,0.977706915,6.265539496,0.170522243,0.192666049,0.25093824,0.143878726,0.152056624,0.18671259796576622,2023-12-31T00:00:00Z,0.18671,1.855748032,9.238933588,0,null,0.147911662,0.105229756,124.1,0,0
666100_100999,2,ORIGINAL_IMPORT,1006931,2023-12-31T00:00:00Z,1006931#10822723#C,EUR,Million,Fully consolidated,IFRS,15.5795,15.1213,0.85,0.7906,12.389,0.1056,0.0835,0.1767,0.0221,0.066,1,2023-12-31T00:00:00Z,1,3.4547,16.7633,0,null,0.0471,0.0419,124.1,0,0
666100_101000,2,ORIGINAL_IMPORT,112354,2023-12-31T00:00:00Z,112354#10822299#C,USD,Million,Fully consolidated,IFRS,42.646270798,29.578110124,3.052018972,2.884948884,12.344160092,0.307050178,0.36014295,0.452738194,0.181294602,0.153479788,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,31.273907758,28.80871794,0,null,0.087068522,0.047747254,124.1,0,0
666100_101001,2,ORIGINAL_IMPORT,1005294,2023-12-31T00:00:00Z,1005294#10844602#C,EUR,Million,Fully consolidated,IFRS,15.7265,15.3055,1.4635,1.4191,11.0898,0.1577,0.1256,0.2339,0.0204,0.0401,1,2023-12-31T00:00:00Z,1,5.1186,15.6261,0,null,0.1201,0.0668,124.1,0,0
