LB_RATING_ID,DATA_TYPE,STATEMENT_TYPE,FITCH_ID,DATE_BALANCE,CURRENT_FINANCIAL_DATA_ID,CURRENCY_ISO,BALANCE_UNIT,CONSOL_DEGREE,ACC_METHOD,TOTAL_ASSETS,TOTAL_ASSETS_PREV_YEAR,CURRENT_EQUITY,EQUITY_PREV_YEAR,ALLOC_CREDIT,PROV_CREDIT,GENERAL_ADMIN_EFFORT,NET_INTEREST_YIELD,OTHER_OPERATING_INCOME,ANNUAL_NET_PROFIT,FX_RATE_EUR_LBR,FX_RATE_EUR_LBR_DATE,FX_RATE_EUR_ANALYST,CUSTOMER_DEPOSITS,TOTAL_ASSETS_2YEARS_AGO,DEACTIVATE_LTD,COM_DEACTIVATE_LTD,NET_PROFIT_PREV,NET_PROFIT_2_AGO,CPI,BALANCE_SHEET_MODIFIED,INCOME_STATEMENT_MODIFIED,PD_RATING_ID,COMPANY_ID,RATING_STATUS,RATING_PROVIDING_SYSTEM,PD_MODEL_VERSION,STAND_ALONE_RATING_PD,STAND_ALONE_RATING_UCR,COUNTRY_RISK_ADJUSTED_PD,COUNTRY_RISK_ADJUSTED_UCR,GROUP_SUPPORT_ADJUSTED_PD,GROUP_SUPPORT_ADJUSTED_UCR,L1_OVERRIDE_PD,L1_OVERRIDE_UCR,PROPOSED_PD,PROPOSED_UCR,L2_OVERRIDE_PD,L2_OVERRIDE_UCR,APPROVED_PD,APPROVED_UCR,PD_APPROVAL_DATE,PD_EXPIRY_DATE,FAIR_ID,LBCDB_ID,GBCDB_ID,HREKNR,RAPID_ID,T24_ID,DUNS,GRACE_ID,CS_ID,COUNTRY,PORTFOLIO,BUSINESSLINE,RATING_ID,PARENT_COMPANY_ID,PARENT_REVIEW_RATING_ALERT,SOVEREIGN_RATING_REVIEW_ALERT,FINANCIAL_FIG_OUTDATED_ALERT,PD_INCLUDING_CONSERVATISM,UCR_INCLUDING_CONSERVATISM,TYPE_OF_CONSERVATISM,MARGIN_OF_CONSERVATISM,PD_FLOORED,PROPOSER,APPROVER,LB_RATING_ID,LastPerformingModel
666100_101759,2,ORIGINAL_IMPORT,111590,2024-12-31T00:00:00Z,111590#11011362#C,EUR,Million,Fully consolidated,IFRS,74.957,74.584,8.452,7.652,36.139,0.895,1.097,2.359,0.528,1.161,1,2024-12-31T00:00:00Z,1,57.593,78.113,0,null,1.109,1.122,127.1,0,0,2958209,195861752,ACTUAL,LBR,PBNDWW01,0.25,3,0.36,3-,0.36,3-,0.36,3-,0.36,3-,null,null,0.36,3-,2025-05-21 10:57:08,2026-05-21 10:57:08,540195861752,195861752,null,null,null,null,null,null,null,GR,null,null,2958209,null,NO,NO,NO,0.4801,3-,NO_CONSERVATISM,1.3335,N,null,null,666100_101759,PBNDWW01
666100_100932,2,ORIGINAL_IMPORT,107547,2023-12-31T00:00:00Z,107547#10847395#C,EUR,Million,Fully consolidated,IFRS,157.907,165.7624,9.0688,9.5658,109.5635,1.2435,2.1409,3.0009,0.8171,1.1148,1,2023-12-31T00:00:00Z,1,103.4029,161.7568,0,null,0.3306,0.7086,124.1,0,0,2854423,194100332,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,null,null,0.05,2,0.05,2,null,null,0.05,2,2024-06-27 14:27:14,2025-06-27 14:27:14,540194100332,194100332,null,null,null,null,null,null,null,BE,null,null,2854423,200156586,NO,NO,NO,0.1334,2-,GROUP_SUPPORT_OUTDATED,1.3335,N,null,null,666100_100932,PBNDWW01
666100_101326,2,ORIGINAL_IMPORT,1007646,2023-12-31T00:00:00Z,1007646#10841798#U,USD,Million,Not consolidated,IFRS,68.78413238,65.35303464,13.34658062,11.99479878,29.05696742,0.08878996,1.14249122,0.98665578,1.74952462,1.31101094,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,31.45339032,61.02316506,0,null,0.48834478,0.55357822,124.1,0,0,2888697,193304899,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2024-10-18 09:59:19,2025-10-18 09:59:19,540193304899,193304899,null,null,null,null,null,null,null,IE,null,null,2888697,193447223,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101326,PBNDWW01
666100_101452,2,ORIGINAL_IMPORT,111716,2023-12-31T00:00:00Z,111716#10816931#C,KRW,Million,Fully consolidated,IFRS,313.89911,301.83041,22.27176,20.47913,216.93042,3.29966,2.94371,5.628,1.27596,1.87264,0.000699921047156078,2023-12-31T00:00:00Z,0.0007,107.83143,278.65033,0,null,1.87229,1.69813,124.1,0,0,2913372,193559315,ACTUAL,LBR,PBNDWW01,0.05,2,0.03,1,0.05,2,0.05,2,0.03,1,null,null,0.03,1,2024-12-20 13:21:17,2025-12-20 13:21:17,540193559315,193559315,null,null,null,null,null,null,null,KR,null,null,2913372,null,NO,NO,NO,0.04,1,NO_CONSERVATISM,1.3335,N,null,null,666100_101452,PBNDWW01
666100_101823,2,ORIGINAL_IMPORT,115108,2024-12-31T00:00:00Z,115108#10987349#C,TRY,Million,Fully consolidated,National accounting law,42.98360792964,31.93826131328,4.12785056845,2.46196254584,21.68054089481,1.06774049991,1.24246664185,1.62928749886,1.24351562314,1.2334294133,0.027229726583592403,2024-12-31T00:00:00Z,0.02723,25.86811635653,17.01878033422,0,null,0.76432437046,0.47179163633,127.1,0,0,2960326,193617595,ACTUAL,LBR,PBNEWW01,0.25,3,null,null,0.25,3,0.25,3,3,5+,null,null,3,5+,2025-05-27 10:26:19,2026-05-27 10:26:19,540193617595,193617595,null,null,null,null,null,null,null,TR,null,null,2960326,194815595,NO,NO,NO,3.8937,5+,NO_CONSERVATISM,1.2979,N,null,null,666100_101823,PBNEWW01
666100_101857,2,ORIGINAL_IMPORT,134290,2024-12-31T00:00:00Z,134290#10967500#C,BRL,Million,Fully consolidated,IFRS,11.207181444,9.306762084,1.009130775,0.916880733,5.988982941,0.116456727,0.136257951,0.151015467,0.216116661,0.184453383,0.15566516112511666,2024-12-31T00:00:00Z,0.15567,1.729166793,8.912481108,0,null,0.167174013,0.123321774,127.1,0,0,2960337,203678958,ACTUAL,LBR,PBNEWW01,0.25,3,null,null,0.25,3,0.25,3,1,4,null,null,1,4,2025-05-27 09:54:17,2026-05-27 09:54:17,540203678958,203678958,null,null,null,null,null,null,null,BR,null,null,2960337,159307694,NO,NO,NO,3.8937,4,NO_CONSERVATISM,1.2979,Y,null,null,666100_101857,PBNEWW01
666100_101249,2,ORIGINAL_IMPORT,112083,2024-03-31T00:00:00Z,112083#10854992#C,INR,Million,Fully consolidated,National accounting law,262.883808936,217.7841436,30.0275862,24.595720848,140.19831344,3.157663,5.284522016,9.497342912,3.03810076,5.124152712,0.011117248449880358,2024-03-31T00:00:00Z,0.01112,157.676687184,194.893276656,0,null,3.943297672,2.951054512,125.3,0,0,2881679,193267896,ACTUAL,LBR,PBNEWW01,0.05,2,0.05,2,0.05,2,0.05,2,0.36,3-,null,null,0.36,3-,2024-09-26 11:52:00,2025-09-26 11:52:00,540193267896,193267896,null,null,null,null,null,null,null,IN,null,null,2881679,null,NO,NO,NO,0.4672,3-,NO_CONSERVATISM,1.2979,N,null,null,666100_101249,PBNEWW01
666100_101255,2,ORIGINAL_IMPORT,111687,2023-12-31T00:00:00Z,111687#10844675#U,EUR,Million,Not consolidated,National accounting law,17.0848,17.1744,1.6386,1.4613,0.0638,null,0.6184,0.5552,0.8778,0.6105,1,2023-12-31T00:00:00Z,1,1.8271,14.579,0,null,0.4322,0.2369,124.1,0,0,2885960,205527795,ACTUAL,LBR,PBNDWW01,0.04,2+,null,null,0.04,2+,0.04,2+,0.04,2+,null,null,0.04,2+,2024-10-10 11:34:32,2025-10-10 11:34:32,540205527795,205527795,null,null,null,null,null,null,null,LU,null,null,2885960,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101255,PBNDWW01
666100_101371,2,ORIGINAL_IMPORT,1008238,2024-03-31T00:00:00Z,1008238#10929883#U,MYR,Million,Not consolidated,IFRS,6.737810103,6.877342368,0.888280245,0.815072382,4.503587706,0.004863528,0.048086172,0.08903394,0.070658433,0.072854865,0.19611150115509673,2024-03-31T00:00:00Z,0.19611,2.407465971,6.160854483,0,null,0.065794905,0.042144039,125.3,0,0,2901373,198802161,ACTUAL,LBR,PBNEWW01,0.05,2,null,null,0.05,2,0.05,2,0.1,2-,null,null,0.1,2-,2024-11-22 09:11:50,2025-11-22 09:11:50,540198802161,198802161,null,null,null,null,null,null,null,MY,null,null,2901373,203857488,YES,NO,NO,null,null,null,null,null,null,null,666100_101371,PBNEWW01
666100_101377,2,ORIGINAL_IMPORT,108347,2024-03-31T00:00:00Z,108347#10867768#C,JPY,Million,Fully consolidated,National accounting law,590.86152,558.801288,27.174636,34.72182,108.661824,0.767448,1.036116,-3.942504,2.2491,0.396576,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,384.695244,631.7217,0,null,0.320076,1.134036,125.3,0,0,2901376,2001504020,ACTUAL,LBR,PBNDWW01,0.05,2,0.1,2-,0.1,2-,0.1,2-,0.1,2-,null,null,0.1,2-,2024-11-22 09:30:21,2025-11-22 09:30:21,5402001504020,2001504020,null,null,null,null,null,null,null,JP,null,null,2901376,null,NO,NO,NO,0.1334,2-,NO_CONSERVATISM,1.3335,N,null,null,666100_101377,PBNDWW01
666100_101508,2,ORIGINAL_IMPORT,1463429,2023-12-31T00:00:00Z,1463429#10831702#U,CHF,Million,Not consolidated,National accounting law,338.30737922,339.84263934,17.14625012,16.68007366,236.02309612,0.68473032,6.26269854,4.8017252,5.63718232,3.37305046,1.076623278748533,2023-12-31T00:00:00Z,1.07662,265.66244472,345.22466272,0,null,2.91441034,2.63987224,124.1,0,0,2915379,2012052231,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2024-12-31 11:57:34,2025-12-31 11:57:34,5402012052231,2012052231,null,null,null,null,null,null,null,CH,null,null,2915379,2005669644,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101508,PBNDWW01
666100_101777,2,ORIGINAL_IMPORT,1001061,2024-12-31T00:00:00Z,1001061#10990338#C,EUR,Million,Fully consolidated,IFRS,121.9718,113.0116,5.8777,5.3229,77.0605,1.2413,1.161,2.2935,0.5987,0.953,1,2024-12-31T00:00:00Z,1,85.2695,107.507,0,null,0.8448,0.5602,127.1,0,0,2958212,203694821,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2025-05-21 16:41:29,2026-05-21 16:41:29,540203694821,203694821,null,null,null,null,null,null,null,ES,null,null,2958212,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101777,PBNDWW01
666100_101059,2,ORIGINAL_IMPORT,112242,2023-12-31T00:00:00Z,112242#10823243#U,EUR,Million,Not consolidated,National accounting law,77.4631,77.1897,2.1053,2.5853,67.6587,null,0.2525,0.7083,0.0105,0.0558,1,2023-12-31T00:00:00Z,1,1.305,80.0717,0,null,0.0496,0.0669,124.1,0,0,2853803,2007605147,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,null,null,0.05,2,0.05,2,null,null,0.05,2,2024-06-26 14:24:46,2025-06-26 14:24:46,5402007605147,2007605147,null,null,null,null,null,null,null,DE,null,null,2853803,68269390,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101059,PBNDWW01
666100_101008,2,ORIGINAL_IMPORT,107969,2023-12-31T00:00:00Z,107969#10837584#C,EUR,Million,Fully consolidated,IFRS,10.2824,9.9,3.5128,3.4483,4.8837,0.2544,0.1777,0.2559,-0.0047,0.0649,1,2023-12-31T00:00:00Z,1,null,9.3033,0,null,0.001,0.4906,124.1,0,0,2854433,197683460,ACTUAL,LBR,PBNDWW01,0.1,2-,0.03,1,null,null,0.1,2-,0.03,1,null,null,0.03,1,2024-06-27 14:20:02,2025-06-27 14:20:02,540197683460,197683460,null,null,null,null,null,null,null,NL,null,null,2854433,null,NO,NO,NO,0.04,1,NO_CONSERVATISM,1.3335,N,null,null,666100_101008,PBNDWW01
666100_101257,2,ORIGINAL_IMPORT,1000193,2023-12-31T00:00:00Z,1000193#10835992#C,GBP,Million,Fully consolidated,IFRS,11.49645018,12.5412675,2.13691666,1.90742588,6.51223334,0.15337826,0.14645894,0.43591716,0.0749593,0.31021618,1.1532229698951142,2023-12-31T00:00:00Z,1.15322,8.20861996,14.63205536,0,null,0.1326203,0.1960474,124.1,0,0,2879438,194971732,ACTUAL,LBR,PBNDWW01,0.1,2-,null,null,0.1,2-,0.1,2-,0.1,2-,null,null,0.1,2-,2024-09-21 13:41:46,2025-09-21 13:41:46,540194971732,194971732,null,null,null,null,null,null,null,GB,null,null,2879438,134704053,NO,NO,NO,0.1334,2-,NO_CONSERVATISM,1.3335,N,null,null,666100_101257,PBNDWW01
666100_101330,2,ORIGINAL_IMPORT,1008367,2023-12-31T00:00:00Z,1008367#10856816#U,PLN,Million,Not consolidated,IFRS,4.935129465,6.342680835,0.32469562,0.370518485,1.439933475,0.055857405,0.389897115,0.15640994,0.03659385,-0.183774775,0.2301480081840631,2023-12-31T00:00:00Z,0.23015,2.915839395,4.24649765,0,null,-0.11571942,-0.115190075,124.1,0,0,2890359,502574941,ACTUAL,LBR,PBNDWW01,0.36,3-,null,null,0.36,3-,0.36,3-,0.36,3-,null,null,0.36,3-,2024-10-23 16:11:23,2025-10-23 16:11:23,540502574941,502574941,null,null,null,null,null,null,null,PL,null,null,2890359,134856910,NO,NO,NO,0.4801,3-,NO_CONSERVATISM,1.3335,N,null,null,666100_101330,PBNDWW01
666100_101431,2,ORIGINAL_IMPORT,108528,2023-12-31T00:00:00Z,108528#10820327#C,NOK,Million,Fully consolidated,IFRS,32.234554,30.76997,2.986929,2.375143,24.097373,0.110716,0.293967,0.551978,0.190905,0.398275,0.08900495134544335,2023-12-31T00:00:00Z,0.089,13.267764,27.091778,0,null,0.300642,0.280884,124.1,0,0,2910534,204058759,ACTUAL,LBR,PBNDWW01,0.04,2+,0.04,2+,0.04,2+,0.04,2+,0.05,2,null,null,0.05,2,2024-12-13 12:55:04,2025-12-13 12:55:04,540204058759,204058759,null,null,null,null,null,null,null,NO,null,null,2910534,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101431,PBNDWW01
666100_101468,2,ORIGINAL_IMPORT,112047,2023-12-31T00:00:00Z,112047#10833854#C,TWD,Million,Fully consolidated,IFRS,71.6083968,68.71424025,7.1982618,6.66775065,36.50013045,0.48092625,0.54776835,1.22730015,0.2384094,0.51490875,0.029553477978890838,2023-12-31T00:00:00Z,0.02955,58.6890186,63.22615515,0,null,0.5642868,0.55172805,124.1,0,0,2914370,193643057,ACTUAL,LBR,PBNDWW01,0.05,2,0.1,2-,0.1,2-,0.1,2-,0.1,2-,null,null,0.1,2-,2024-12-24 09:21:51,2025-12-24 09:21:51,540193643057,193643057,null,null,null,null,null,null,null,TW,null,null,2914370,null,NO,NO,NO,0.1334,2-,NO_CONSERVATISM,1.3335,N,null,null,666100_101468,PBNDWW01
666100_101730,2,ORIGINAL_IMPORT,114891,2024-12-31T00:00:00Z,114891#10993152#C,BRL,Million,Fully consolidated,IFRS,21.59594343,21.939242481,2.004188982,2.015101449,10.529394264,1.231271865,0.655697607,0.927746499,0.362929038,0.175175451,0.15566516112511666,2024-12-31T00:00:00Z,0.15567,4.480416105,18.955391055,0,null,0.173322978,0.158331957,127.1,0,0,2951297,200927140,ACTUAL,LBR,PBNEWW01,1.65,4-,1.65,4-,1.65,4-,1.65,4-,1.65,4-,null,null,1.65,4-,2025-04-28 14:34:20,2026-04-28 14:34:20,540200927140,200927140,null,null,null,null,null,null,null,BR,null,null,2951297,194476014,NO,NO,NO,2.1415,4-,NO_CONSERVATISM,1.2979,N,null,null,666100_101730,PBNEWW01
666100_101800,2,ORIGINAL_IMPORT,114886,2024-12-31T00:00:00Z,114886#11005182#U,BGN,Million,Not consolidated,IFRS,17.842436001,16.424935605,2.122211403,1.87234398,10.489676769,0.359334612,0.17792892,0.504592101,0.22752405,0.484293888,0.5112918811962185,2024-12-31T00:00:00Z,0.51129,13.443603615,14.770707939,0,null,0.412457643,0.238210011,127.1,0,0,2958228,159655099,ACTUAL,LBR,PBNEWW01,0.1,2-,null,null,0.1,2-,0.1,2-,0.36,3-,null,null,0.36,3-,2025-05-21 17:57:31,2026-05-21 17:57:31,540159655099,159655099,null,null,null,null,null,null,null,BG,null,null,2958228,134762738,NO,NO,NO,0.4672,3-,NO_CONSERVATISM,1.2979,N,null,null,666100_101800,PBNEWW01
666100_101827,2,ORIGINAL_IMPORT,115085,2024-12-31T00:00:00Z,115085#10993172#C,SAR,Million,Fully consolidated,IFRS,75.029628639,65.006883312,11.94397589,10.61060308,52.322210241,0.900737796,0.873445041,2.024456119,0.450471406,1.164516507,0.25627489069875914,2024-12-31T00:00:00Z,0.25627,47.440241114,59.474654687,0,null,1.082151329,0.916190877,127.1,0,0,2959707,197531342,ACTUAL,LBR,PBNEWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.05,2,null,null,0.05,2,2025-05-26 17:36:54,2026-05-26 17:36:54,540197531342,197531342,null,null,null,null,null,null,null,SA,null,null,2959707,null,NO,NO,NO,0.0649,2,NO_CONSERVATISM,1.2979,N,null,null,666100_101827,PBNEWW01
666100_101071,2,ORIGINAL_IMPORT,1060254,2023-12-31T00:00:00Z,1060254#10831605#U,EUR,Million,Not consolidated,National accounting law,21.1011,19.9192,1.4043,1.3814,13.3581,0.0456,0.1499,0.1297,0.0694,0.0376,1,2023-12-31T00:00:00Z,1,3.6238,20.1906,0,null,0.0386,0.3072,124.1,0,0,2853806,159767261,ACTUAL,LBR,PBNDWW01,0.1,2-,0.03,1,null,null,0.1,2-,0.03,1,null,null,0.03,1,2024-06-26 14:58:08,2025-06-26 14:58:08,540159767261,159767261,null,null,null,null,null,null,null,DE,null,null,2853806,null,NO,NO,NO,0.04,1,NO_CONSERVATISM,1.3335,N,null,null,666100_101071,PBNDWW01
666100_101192,2,ORIGINAL_IMPORT,1042847,2022-12-31T00:00:00Z,1042847#10670594#U,DZD,Million,Not consolidated,National accounting law,2.99556456,2.87711196,0.41573228,0.37064828,1.37738488,null,0.07235336,0.13330924,0.0255238,0.06463332,0.006801781332116631,2022-12-31T00:00:00Z,0.0068,2.36156724,2.69300196,0,null,0.05591776,0.0301274,120.5,0,0,2872674,502317914,ACTUAL,LBR,PBNEWW01,0.25,3,null,null,0.25,3,0.25,3,1.65,4-,null,null,1.65,4-,2024-08-29 16:17:26,2025-08-29 16:17:26,540502317914,502317914,null,null,null,null,null,null,null,DZ,null,null,2872674,63279118,NO,NO,YES,31.1494,6+,FINANCIAL_STATEMENT_OUTDATED,1.2979,N,null,null,666100_101192,PBNEWW01
666100_101224,2,ORIGINAL_IMPORT,111676,2023-12-31T00:00:00Z,111676#10833819#C,ZAR,Million,Fully consolidated,IFRS,97.3850416,91.6139808,6.9590456,6.23075496,57.32296544,2.6396636,2.83244496,2.79872184,1.85858464,0.87630592,0.04952455192042593,2023-12-31T00:00:00Z,0.04952,56.8982324,85.42566448,0,null,0.8539724,0.72036744,124.1,0,0,2872693,134445163,ACTUAL,LBR,PBNEWW01,0.16,3+,0.16,3+,0.16,3+,0.16,3+,1.65,4-,null,null,1.65,4-,2024-08-28 09:28:07,2025-08-28 09:28:07,540134445163,134445163,null,null,null,null,null,null,null,ZA,null,null,2872693,null,NO,NO,NO,2.1415,4-,NO_CONSERVATISM,1.2979,N,null,null,666100_101224,PBNEWW01
666100_101354,2,ORIGINAL_IMPORT,1006217,2024-03-31T00:00:00Z,1006217#10910117#C,JPY,Million,Fully consolidated,National accounting law,45.5870844,43.49691468,2.50796988,2.15239176,29.7123552,0.13311612,0.23262732,0.32346036,-0.00882504,0.11468268,0.00612332374012614,2024-03-31T00:00:00Z,0.00612,39.18292056,50.73368004,0,null,0.11182464,0.11760192,125.3,0,0,2901359,2010608429,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.16,3+,0.16,3+,0.16,3+,null,null,0.16,3+,2024-11-22 13:07:18,2025-11-22 13:07:18,5402010608429,2010608429,null,null,null,null,null,null,null,JP,null,null,2901359,null,NO,NO,NO,0.2134,3+,NO_CONSERVATISM,1.3335,N,null,null,666100_101354,PBNDWW01
666100_101635,2,ORIGINAL_IMPORT,1000005,2023-12-31T00:00:00Z,1000005#10837606#U,CHF,Million,Not consolidated,National accounting law,38.74378563,41.067885224,3.21048084,2.993218924,28.107641326,0.147173954,0.255266602,0.492230664,0.120904426,0.273246156,1.076623278748533,2023-12-31T00:00:00Z,1.07662,26.006079086,36.961656544,0,null,0.19271498,0.184532668,124.1,0,0,2933499,204902258,ACTUAL,LBR,PBNDWW01,0.04,2+,0.03,1,0.04,2+,0.04,2+,0.03,1,null,null,0.03,1,2025-02-28 14:34:36,2026-02-28 14:34:36,540204902258,204902258,null,null,null,null,null,null,null,CH,null,null,2933499,null,NO,NO,NO,0.04,1,NO_CONSERVATISM,1.3335,N,null,null,666100_101635,PBNDWW01
666100_101783,2,ORIGINAL_IMPORT,1008443,2024-12-31T00:00:00Z,1008443#11008852#C,EUR,Million,Fully consolidated,IFRS,28.3826,27.8345,4.1156,3.8631,20.769,0.2237,0.4029,0.6563,0.271,0.3788,1,2024-12-31T00:00:00Z,1,16.0403,26.7982,0,null,0.3826,0.2433,127.1,0,0,2960991,202199886,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,0.05,2,0.05,2,0.05,2,null,null,0.05,2,2025-05-28 16:26:34,2026-05-28 16:26:34,540202199886,202199886,null,null,null,null,null,null,null,AT,null,null,2960991,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101783,PBNDWW01
666100_101894,2,ORIGINAL_IMPORT,1005641,2024-12-31T00:00:00Z,1005641#11038255#C,HUF,Million,Fully consolidated,IFRS,12.62218059,12.39994494,1.17963864,1.16301987,5.56539984,0.10927467,0.33255279,0.33878817,0.22189545,0.19513629,0.002431464108422777,2024-12-31T00:00:00Z,0.00243,7.79979942,12.27733929,0,null,0.22341663,0.20617335,127.1,0,0,2961116,193248700,ACTUAL,LBR,PBNDWW01,0.1,2-,null,null,0.1,2-,0.1,2-,0.6,4+,null,null,0.6,4+,2025-05-30 11:06:07,2026-05-30 11:06:07,540193248700,193248700,null,null,null,null,null,null,null,HU,null,null,2961116,134762738,NO,NO,NO,0.8001,4+,NO_CONSERVATISM,1.3335,N,null,null,666100_101894,PBNDWW01
666100_101145,2,ORIGINAL_IMPORT,111748,2023-12-31T00:00:00Z,111748#10845766#C,HUF,Million,Fully consolidated,IFRS,14.63288148,14.58127395,1.50140511,1.10540547,6.76531575,0.09783585,0.48717477,0.51356187,0.29975067,0.28422639,0.002608276059938184,2023-12-31T00:00:00Z,0.00261,9.6957324,13.60253178,0,null,0.17647515,0.19681488,124.1,0,0,2881654,158917421,ACTUAL,LBR,PBNDWW01,0.16,3+,null,null,0.16,3+,0.16,3+,0.36,3-,null,null,0.36,3-,2024-09-26 11:24:07,2025-09-26 11:24:07,540158917421,158917421,null,null,null,null,null,null,null,HU,null,null,2881654,61370959,NO,NO,NO,0.4801,3-,NO_CONSERVATISM,1.3335,N,null,null,666100_101145,PBNDWW01
666100_101299,2,ORIGINAL_IMPORT,112029,2023-12-31T00:00:00Z,112029#10833862#C,CNY,Million,Fully consolidated,National accounting law,714.98323452,680.99414658,60.44381416,55.6259996,424.8744767,12.45826341,5.89122692,16.62893368,4.42916967,5.94484635,0.12797297210829073,2023-12-31T00:00:00Z,0.12797,442.55698739,629.7889986,0,null,5.82468252,4.64991792,124.1,0,0,2891988,194634132,ACTUAL,LBR,PBNEWW01,0.25,3,0.6,4+,0.6,4+,0.6,4+,0.6,4+,null,null,0.6,4+,2024-10-28 16:50:41,2025-10-28 16:50:41,540194634132,194634132,null,null,null,null,null,null,null,CN,null,null,2891988,null,NO,NO,NO,0.7787,4+,NO_CONSERVATISM,1.2979,N,null,null,666100_101299,PBNEWW01
666100_101853,2,ORIGINAL_IMPORT,112091,2024-12-31T00:00:00Z,112091#10994558#C,KWD,Million,Fully consolidated,IFRS,25.48535913,23.197502658,3.185943222,3.126591402,13.967669892,0.3904725,0.482936388,0.49511913,0.219914112,0.158063268,3.1237797735259667,2024-12-31T00:00:00Z,3.12378,15.318704742,22.38500748,0,null,0.140882478,0.183053508,127.1,0,0,2960333,197993281,ACTUAL,LBR,PBNEWW01,0.1,2-,0.1,2-,0.1,2-,0.1,2-,0.1,2-,null,null,0.1,2-,2025-05-27 09:45:27,2026-05-27 09:45:27,540197993281,197993281,null,null,null,null,null,null,null,KW,null,null,2960333,null,NO,NO,NO,0.1298,2-,NO_CONSERVATISM,1.2979,N,null,null,666100_101853,PBNEWW01
666100_101309,2,ORIGINAL_IMPORT,10718,2023-12-31T00:00:00Z,10718#10824385#C,USD,Million,Fully consolidated,National accounting law,301.27792458,294.13576892,25.02970852,24.236035,29.29796874,0.2582157,8.84094316,3.7463927,8.17501846,2.51511152,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,260.14189852,322.7469745,0,null,1.92891658,2.03220286,124.1,0,0,2888682,134450930,ACTUAL,LBR,PBNDWW01,0.03,1,null,null,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2024-10-18 09:54:58,2025-10-18 09:54:58,540134450930,134450930,null,null,null,null,null,null,null,US,null,null,2888682,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101309,PBNDWW01
666100_101653,2,ORIGINAL_IMPORT,108514,2024-12-31T00:00:00Z,108514#10991466#C,SEK,Million,Fully consolidated,IFRS,328.01278328,314.85310268,20.16997448,19.3520865,174.0802096,0.56448494,2.55567088,3.96500714,3.03551362,3.1295799,0.08726388030188066,2024-12-31T00:00:00Z,0.08726,146.38283848,308.27029554,0,null,3.32600216,2.35506014,127.1,0,0,2942274,159728568,ACTUAL,LBR,PBNDWW01,0.03,1,0.03,1,0.03,1,0.03,1,0.04,2+,null,null,0.04,2+,2025-03-28 10:32:26,2026-03-28 10:32:26,540159728568,159728568,null,null,null,null,null,null,null,SE,null,null,2942274,null,NO,NO,NO,0.0533,2+,NO_CONSERVATISM,1.3335,N,null,null,666100_101653,PBNDWW01
666100_101123,2,ORIGINAL_IMPORT,1708,2023-12-31T00:00:00Z,1708#10824411#C,USD,Million,Fully consolidated,National accounting law,1570.35372888,1556.11743662,147.68307204,146.2950494,806.06968564,13.23423414,41.12515382,49.82475786,19.74126978,19.9369701,0.9060227864730798,2023-12-31T00:00:00Z,0.90602,1283.72705372,1612.26621408,0,null,14.55249324,15.93145568,124.1,0,0,2853266,158047184,ACTUAL,LBR,PBNDWW01,0.05,2,null,null,null,null,0.05,2,0.05,2,null,null,0.05,2,2024-06-25 14:00:58,2025-06-25 14:00:58,540158047184,158047184,null,null,null,null,null,null,null,US,null,null,2853266,null,NO,NO,NO,0.0667,2,NO_CONSERVATISM,1.3335,N,null,null,666100_101123,PBNDWW01
