DeliveryEntity,ReportingDate,CounterpartyID,CounterpartySourceSystemIdentifier,GlobalCounterpartyIdentifier,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,IntercompanyFlag,BaselCreditRiskApproach,ExemptionConditionId,ExemptionId,ExemptionName,ExemptionType,DeliveryEntity,ReportingDate,CounterpartyID,CounterpartySourceSystemIdentifier,GlobalCounterpartyIdentifier,SourcedExemptionId,PDModelCode,LastPerformingPDModelCode,IntercompanyFlag,BaselCreditRiskApproach,ExemptionConditionIdRC,ExemptionIdRC,ExemptionNameRC,ExemptionTypeRC
FBS,2025-05-31,BCA129269468,AAB.SYS.1861,000142750158,null,AA_NONE,null,null,FIRB,1514,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA129269468,AAB.SYS.1861,000142750158,null,AA_NONE,null,null,FIRB,1514.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA129540331,AAB.SYS.1861,000142978485,null,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA129540331,AAB.SYS.1861,000142978485,null,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA129970344,AAB.SYS.1861,000138110794,null,AA_NONE,null,null,FIRB,1514,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA129970344,AAB.SYS.1861,000138110794,null,AA_NONE,null,null,FIRB,1514.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA130112526,AAB.SYS.1861,000140805745,null,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA130112526,AAB.SYS.1861,000140805745,null,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA130112976,AAB.SYS.1861,000138758468,null,PMBOWW03,PMBOWW03,null,SA,354,MBO/MBI,Mangement Buy out / Buy In deal,P,FBS,2025-05-31,BCA130112976,AAB.SYS.1861,000138758468,null,PMBOWW03,PMBOWW03,null,SA,354.0,MBO/MBI,Mangement Buy out / Buy In deal,T
FBS,2025-05-31,BCA130328138,AAB.SYS.1861,000138349681,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA130328138,AAB.SYS.1861,000138349681,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA130667196,AAB.SYS.1861,000139877207,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA130667196,AAB.SYS.1861,000139877207,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA130705705,AAB.SYS.1861,000141249412,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA130705705,AAB.SYS.1861,000141249412,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA131328743,AAB.SYS.1861,000142401021,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA131328743,AAB.SYS.1861,000142401021,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA131961225,AAB.SYS.1861,null,null,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA131961225,AAB.SYS.1861,null,null,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA132922002,AAB.SYS.1861,000140110313,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA132922002,AAB.SYS.1861,000140110313,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA133039633,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA133039633,AAB.SYS.1861,000141598085,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA133158063,AAB.SYS.1861,000143392727,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA133158063,AAB.SYS.1861,000143392727,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA133239845,AAB.SYS.1861,000138192995,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA133239845,AAB.SYS.1861,000138192995,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA133402932,AAB.SYS.1861,000137429428,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA133402932,AAB.SYS.1861,000137429428,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA134232933,AAB.SYS.1861,000141170670,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA134232933,AAB.SYS.1861,000141170670,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA134454472,AAB.SYS.1861,000356879658,null,AA_NONE,null,null,FIRB,1512,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA134454472,AAB.SYS.1861,000356879658,null,AA_NONE,null,null,FIRB,1512.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA134455274,AAB.SYS.1861,000145223396,null,AA_NONE,null,null,FIRB,1513,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA134455274,AAB.SYS.1861,000145223396,null,AA_NONE,null,null,FIRB,1513.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA134507851,AAB.SYS.1861,000245535489,null,PBNDWW01,PBNDWW01,null,FIRB,1145,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA134507851,AAB.SYS.1861,000245535489,null,PBNDWW01,PBNDWW01,null,FIRB,1145.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA134555775,AAB.SYS.1861,000137595344,null,PFSPWW05,PFSPWW05,null,FIRB,1334,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA134555775,AAB.SYS.1861,000137595344,null,PFSPWW05,PFSPWW05,null,FIRB,1334.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA134562895,AAB.SYS.1861,000142850101,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA134562895,AAB.SYS.1861,000142850101,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA134673131,AAB.SYS.1861,000245744657,null,PICOWW01,PICOWW01,N,FIRB,1169,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA134673131,AAB.SYS.1861,000245744657,null,PICOWW01,PICOWW01,N,FIRB,1169.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA134704053,AAB.SYS.1861,000634095374,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA134704053,AAB.SYS.1861,000634095374,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA134740963,AAB.SYS.1861,000245744657,LC_ABOVE_500MLN,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA134740963,AAB.SYS.1861,000245744657,LC_ABOVE_500MLN,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA134856929,AAB.SYS.1861,000634090690,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA134856929,AAB.SYS.1861,000634090690,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA134888448,AAB.SYS.1861,000244591814,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA134888448,AAB.SYS.1861,000244591814,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA134896017,AAB.SYS.1861,000143256696,null,PSOVWW06,null,null,SA,700,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA134896017,AAB.SYS.1861,000143256696,null,PSOVWW06,null,null,SA,700.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA134975650,AAB.SYS.1861,000758383215,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA134975650,AAB.SYS.1861,000758383215,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA135009111,AAB.SYS.1861,000142844772,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA135009111,AAB.SYS.1861,000142844772,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA135184258,AAB.SYS.1861,000633750972,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA135184258,AAB.SYS.1861,000633750972,LC_ABOVE_500MLN,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA135362253,AAB.SYS.1861,000244478252,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA135362253,AAB.SYS.1861,000244478252,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA135527090,AAB.SYS.1861,000140377239,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA135527090,AAB.SYS.1861,000140377239,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA135629608,AAB.SYS.1861,000136796907,null,AA_NONE,null,null,FIRB,1515,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA135629608,AAB.SYS.1861,000136796907,null,AA_NONE,null,null,FIRB,1515.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA135799910,AAB.SYS.1861,000245746595,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA135799910,AAB.SYS.1861,000245746595,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA135998921,AAB.SYS.1861,000138049831,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA135998921,AAB.SYS.1861,000138049831,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA13608045,AAB.SYS.1861,000141980052,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA13608045,AAB.SYS.1861,000141980052,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA13940961,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100,ICO,Intercompany,P,FBS,2025-05-31,BCA13940961,AAB.SYS.1861,null,null,PICOWW01,null,Y,SA,100.0,ICO,Intercompany,T
FBS,2025-05-31,BCA14726726,AAB.SYS.1861,000143334719,null,PSOVWW06,null,null,SA,700,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA14726726,AAB.SYS.1861,000143334719,null,PSOVWW06,null,null,SA,700.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA158012879,AAB.SYS.1861,000140294015,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA158012879,AAB.SYS.1861,000140294015,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA158045998,AAB.SYS.1861,000634100564,null,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA158045998,AAB.SYS.1861,000634100564,null,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA158203933,AAB.SYS.1861,000139983198,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA158203933,AAB.SYS.1861,000139983198,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA158319451,AAB.SYS.1861,000634095765,null,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA158319451,AAB.SYS.1861,000634095765,null,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA158441079,AAB.SYS.1861,000146085256,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA158441079,AAB.SYS.1861,000146085256,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA158608763,AAB.SYS.1861,000142356239,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA158608763,AAB.SYS.1861,000142356239,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA158964837,AAB.SYS.1861,000634094408,LC_ABOVE_500MLN,PBNEWW01,PBNEWW01,null,FIRB,1157,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA158964837,AAB.SYS.1861,000634094408,LC_ABOVE_500MLN,PBNEWW01,PBNEWW01,null,FIRB,1157.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA159045592,AAB.SYS.1861,000143294725,null,AA_NONE,null,null,FIRB,1514,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA159045592,AAB.SYS.1861,000143294725,null,AA_NONE,null,null,FIRB,1514.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA159341876,AAB.SYS.1861,000634106767,null,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA159341876,AAB.SYS.1861,000634106767,null,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA159367166,AAB.SYS.1861,000245590463,null,PBNDWW01,PBNDWW01,null,FIRB,1158,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA159367166,AAB.SYS.1861,000245590463,null,PBNDWW01,PBNDWW01,null,FIRB,1158.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA159436869,AAB.SYS.1861,000245578439,null,PBNDWW01,PBNDWW01,null,FIRB,1171,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA159436869,AAB.SYS.1861,000245578439,null,PBNDWW01,PBNDWW01,null,FIRB,1171.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA159442826,AAB.SYS.1861,000245124039,null,PBNEWW01,PBNEWW01,null,FIRB,1170,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA159442826,AAB.SYS.1861,000245124039,null,PBNEWW01,PBNEWW01,null,FIRB,1170.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA159453534,AAB.SYS.1861,000366734083,null,AA_NONE,null,null,FIRB,1513,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA159453534,AAB.SYS.1861,000366734083,null,AA_NONE,null,null,FIRB,1513.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA159652766,AAB.SYS.1861,000143469487,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA159652766,AAB.SYS.1861,000143469487,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA159743400,AAB.SYS.1861,000143889079,LC_ABOVE_500MLN,PDFTWW01,PGCRWW03,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA159743400,AAB.SYS.1861,000143889079,LC_ABOVE_500MLN,PDFTWW01,PGCRWW03,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA159770858,AAB.SYS.1861,000143359118,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA159770858,AAB.SYS.1861,000143359118,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA160078415,AAB.SYS.1861,000230797717,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA160078415,AAB.SYS.1861,000230797717,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA160088178,AAB.SYS.1861,000143379127,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA160088178,AAB.SYS.1861,000143379127,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA160155347,AAB.SYS.1861,000245589880,null,AA_NONE,null,null,FIRB,1513,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA160155347,AAB.SYS.1861,000245589880,null,AA_NONE,null,null,FIRB,1513.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA160201624,AAB.SYS.1861,000374603049,null,AA_NONE,null,null,FIRB,1513,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA160201624,AAB.SYS.1861,000374603049,null,AA_NONE,null,null,FIRB,1513.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA160233577,AAB.SYS.1861,000143791796,null,AA_NONE,null,null,FIRB,1512,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA160233577,AAB.SYS.1861,000143791796,null,AA_NONE,null,null,FIRB,1512.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA160234409,AAB.SYS.1861,000143976060,null,PFSIWW05,PFSIWW05,null,FIRB,1187,Article_151_8_ECFOU,Article_151_8_EC Foundation,P,FBS,2025-05-31,BCA160234409,AAB.SYS.1861,000143976060,null,PFSIWW05,PFSIWW05,null,FIRB,1187.0,Article_151_8_ECFOU,Article_151_8_EC Foundation,T
FBS,2025-05-31,BCA160307198,AAB.SYS.1861,000143581759,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA160307198,AAB.SYS.1861,000143581759,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA1606123,AAB.SYS.1861,000141917652,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA1606123,AAB.SYS.1861,000141917652,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA17014646,AAB.SYS.1861,000139196382,null,AA_NONE,null,null,FIRB,1528,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA17014646,AAB.SYS.1861,000139196382,null,AA_NONE,null,null,FIRB,1528.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA176447261,AAB.SYS.1861,000244521344,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA176447261,AAB.SYS.1861,000244521344,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA17726646,AAB.SYS.1861,000146277104,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA17726646,AAB.SYS.1861,000146277104,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA17844487,AAB.SYS.1861,000139996095,null,PGCRWW03,PGCRWW03,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA17844487,AAB.SYS.1861,000139996095,null,PGCRWW03,PGCRWW03,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA17863732,AAB.SYS.1861,000137017693,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA17863732,AAB.SYS.1861,000137017693,LC_ABOVE_500MLN,AA_NONE,null,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA179006584,AAB.SYS.1861,000144331500,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA179006584,AAB.SYS.1861,000144331500,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA180092812,AAB.SYS.1861,000144333422,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA180092812,AAB.SYS.1861,000144333422,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA18024742,AAB.SYS.1861,000136402208,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA18024742,AAB.SYS.1861,000136402208,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA180670603,AAB.SYS.1861,000144276119,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA180670603,AAB.SYS.1861,000144276119,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA18068634,AAB.SYS.1861,000136312675,null,AA_NONE,null,null,FIRB,1528,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA18068634,AAB.SYS.1861,000136312675,null,AA_NONE,null,null,FIRB,1528.0,Article_151_8,Article_151_8,T
FBS,2025-05-31,BCA18403492,AAB.SYS.1861,000139415386,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,P,FBS,2025-05-31,BCA18403492,AAB.SYS.1861,000139415386,LC_ABOVE_500MLN,PLCRWW04,PLCRWW04,null,FIRB,1560.0,LC_above_500mln_ECIRB,PPU4_Large Corporates above 500 mln,T
FBS,2025-05-31,BCA18643361,AAB.SYS.1861,000142991147,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA18643361,AAB.SYS.1861,000142991147,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA18683711,AAB.SYS.1861,000365744719,null,PSOVWW06,null,null,SA,472,NPL_PPU_SOV,PPU3_Sovereign,P,FBS,2025-05-31,BCA18683711,AAB.SYS.1861,000365744719,null,PSOVWW06,null,null,SA,472.0,NPL_PPU_SOV,PPU3_Sovereign,T
FBS,2025-05-31,BCA188967257,AAB.SYS.1861,000145573583,null,PGSSWW06,PGSSWW06,null,SA,701,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,P,FBS,2025-05-31,BCA188967257,AAB.SYS.1861,000145573583,null,PGSSWW06,PGSSWW06,null,SA,701.0,NPL_PPU_OTHER_SOV_Model,PPU3_Other Sov Exposures ,T
FBS,2025-05-31,BCA18899811,AAB.SYS.1861,000143122193,null,AA_NONE,null,null,FIRB,1517,Article_151_8,Article_151_8,P,FBS,2025-05-31,BCA18899811,AAB.SYS.1861,000143122193,null,AA_NONE,null,null,FIRB,1517.0,Article_151_8,Article_151_8,T
