XPK_COUNTERPARTY,FK_DATA,OWNERSHIP,COI,UNIT,SOURCE_SYSTEM,FULL_NAME,TOTAL_ASSETS,TOTAL_ASSETS_CURRENCY,TOTAL_TURNOVER,TOTAL_TURNOVER_CURRENCY
2897123,2897123,AAB,null,null,FAIR,null,1.5263809542E12,EUR,5.71925125E10,EUR
2913371,2913371,AAB,null,null,FAIR,null,2.01580664882E9,EUR,1.5847895206E8,EUR
2904635,2904635,AAB,null,null,FAIR,null,5.0522439078E10,EUR,1.17082425E9,EUR
2911801,2911801,AAB,null,null,FAIR,null,5.8950961779408E11,EUR,2.551011475276E10,EUR
2910523,2910523,AAB,null,null,FAIR,null,1.564E9,EUR,2.17E7,EUR
2910524,2910524,AAB,null,null,FAIR,null,8.6478E9,EUR,3.56E8,EUR
2933497,2933497,AAB,null,null,FAIR,null,2.026233722488E10,EUR,3.3758604382E8,EUR
2906755,2906755,AAB,null,null,FAIR,null,2.4906419418E10,EUR,3.56576544E8,EUR
2914365,2914365,AAB,null,null,FAIR,null,2.1649859242E10,EUR,3.2621586E8,EUR
2915153,2915153,AAB,null,null,FAIR,null,1.2493925198E11,EUR,3.77900942E9,EUR
2915154,2915154,AAB,null,null,FAIR,null,2.30139589832E12,EUR,7.57296817E10,EUR
2910534,2910534,AAB,null,null,FAIR,null,3.2234554E10,EUR,7.42883E8,EUR
2910535,2910535,AAB,null,null,FAIR,null,2.85214295E10,EUR,6.05645E7,EUR
2910536,2910536,AAB,null,null,FAIR,null,1.07724977E10,EUR,1.76309E7,EUR
2910540,2910540,AAB,null,null,FAIR,null,1.75827E10,EUR,1.93E7,EUR
2958779,2958779,AAB,null,null,FAIR,null,3.0710694522E10,EUR,1.84572352E8,EUR
2911226,2911226,AAB,null,null,FAIR,null,1.726828909E11,EUR,5.36488337E9,EUR
2911227,2911227,AAB,null,null,FAIR,null,1.8399344041E11,EUR,5.07235398E9,EUR
2911228,2911228,AAB,null,null,FAIR,null,5.573728729E10,EUR,1.6525521E9,EUR
2911229,2911229,AAB,null,null,FAIR,null,9.953645772E10,EUR,3.96235209E9,EUR
2912897,2912897,AAB,null,null,FAIR,null,3.7100903E11,EUR,8.64192E9,EUR
2912898,2912898,AAB,null,null,FAIR,null,3.5594811E11,EUR,7.21511E9,EUR
2914366,2914366,AAB,null,null,FAIR,null,3.4919038E11,EUR,6.90543E9,EUR
2913840,2913840,AAB,null,null,FAIR,null,3.2061197E11,EUR,6.43062E9,EUR
2913372,2913372,AAB,null,null,FAIR,null,3.1389911E11,EUR,6.90396E9,EUR
2913841,2913841,AAB,null,null,FAIR,null,2.4278135E11,EUR,2.46463E9,EUR
2913373,2913373,AAB,null,null,FAIR,null,1.8204573E11,EUR,1.645935E9,EUR
2913374,2913374,AAB,null,null,FAIR,null,1.7866807635E11,EUR,4.08951315E9,EUR
2914367,2914367,AAB,null,null,FAIR,null,1.1009193134E11,EUR,1.3242426E9,EUR
2913375,2913375,AAB,null,null,FAIR,null,1.178547969E11,EUR,2.0476377E9,EUR
2914368,2914368,AAB,null,null,FAIR,null,3.0102725848E10,EUR,4.2957138E8,EUR
2910545,2910545,AAB,null,null,FAIR,null,4.2297309864E10,EUR,4.9784836E8,EUR
2914369,2914369,AAB,null,null,FAIR,null,6.33806194E10,EUR,1.249525172E9,EUR
2913376,2913376,AAB,null,null,FAIR,null,1.2689954955E11,EUR,1.76250975E9,EUR
2913842,2913842,AAB,null,null,FAIR,null,1.3007121015E11,EUR,2.13324405E9,EUR
2913843,2913843,AAB,null,null,FAIR,null,1.112244861E11,EUR,1.53438375E9,EUR
2913844,2913844,AAB,null,null,FAIR,null,1.0663528245E11,EUR,1.8457521E9,EUR
2913845,2913845,AAB,null,null,FAIR,null,8.57208267E10,EUR,1.13977305E9,EUR
2914370,2914370,AAB,null,null,FAIR,null,7.16083968E10,EUR,1.46570955E9,EUR
2914371,2914371,AAB,null,null,FAIR,null,7.865220075E10,EUR,1.3738386E9,EUR
2913846,2913846,AAB,null,null,FAIR,null,1.04737361632E12,EUR,3.048938504E10,EUR
2914372,2914372,AAB,null,null,FAIR,null,9.6819252318E10,EUR,3.174629394E9,EUR
2914373,2914373,AAB,null,null,FAIR,null,2.7268739022E10,EUR,9.01776912E8,EUR
2914374,2914374,AAB,null,null,FAIR,null,1.04737361632E12,EUR,3.048938504E10,EUR
2914375,2914375,AAB,null,null,FAIR,null,3.9648254092E10,EUR,1.291621014E9,EUR
2913848,2913848,AAB,null,null,FAIR,null,1.04737361632E12,EUR,3.048938504E10,EUR
2914376,2914376,AAB,null,null,FAIR,null,3.8863075126E10,EUR,6.0452213E8,EUR
2914377,2914377,AAB,null,null,FAIR,null,1.04737361632E12,EUR,3.048938504E10,EUR
2914378,2914378,AAB,null,null,FAIR,null,1.1951235634E10,EUR,6.5243172E7,EUR
2914379,2914379,AAB,null,null,FAIR,null,8.1027820806E10,EUR,9.35259794E8,EUR
2914380,2914380,AAB,null,null,FAIR,null,8.1027820806E10,EUR,9.35259794E8,EUR
2914381,2914381,AAB,null,null,FAIR,null,3.395013508E10,EUR,1.6364624E9,EUR
2911802,2911802,AAB,null,null,FAIR,null,1.661801438E9,EUR,1.42360812E8,EUR
2913849,2913849,AAB,null,null,FAIR,null,5.39193E10,EUR,1.2609E9,EUR
2912373,2912373,AAB,null,null,FAIR,null,1.0337986584E11,EUR,5.69397861E9,EUR
2912374,2912374,AAB,null,null,FAIR,null,4.5921E9,EUR,1.824E8,EUR
2913850,2913850,AAB,null,null,FAIR,null,1.1091315636E11,EUR,1.34181562E9,EUR
2913851,2913851,AAB,null,null,FAIR,null,6.53185354E8,EUR,1.19827806E8,EUR
2913852,2913852,AAB,null,null,FAIR,null,3.2588856752E10,EUR,6.4328045E8,EUR
2913377,2913377,AAB,null,null,FAIR,null,1.1273675212E11,EUR,3.6698227E9,EUR
2914382,2914382,AAB,null,null,FAIR,null,1.5615E10,EUR,4.93E8,EUR
2914383,2914383,AAB,null,null,FAIR,null,1.54921E10,EUR,6.462E8,EUR
2914769,2914769,AAB,null,null,FAIR,null,8.656815565E10,EUR,3.77671915E9,EUR
2914384,2914384,AAB,null,null,FAIR,null,1.401005606E10,EUR,9.8080082E8,EUR
2914770,2914770,AAB,null,null,FAIR,null,1.0308186E10,EUR,5.36106E8,EUR
2914774,2914774,AAB,null,null,FAIR,null,7.4879620256E11,EUR,2.581238896E10,EUR
2915378,2915378,AAB,null,null,FAIR,null,3.3830737922E11,EUR,1.043890752E10,EUR
2915379,2915379,AAB,null,null,FAIR,null,3.3830737922E11,EUR,1.043890752E10,EUR
2915380,2915380,AAB,null,null,FAIR,null,1.496487775621E11,EUR,3.48543447746E9,EUR
2924718,2924718,AAB,null,null,FAIR,null,1.5615E10,EUR,4.93E8,EUR
2932145,2932145,AAB,null,null,FAIR,null,7.8063722848E11,EUR,1.675902904E10,EUR
2932146,2932146,AAB,null,null,FAIR,null,7.225263828E10,EUR,1.92898836E9,EUR
2932147,2932147,AAB,null,null,FAIR,null,6.7022906912E11,EUR,1.256453044E10,EUR
2932148,2932148,AAB,null,null,FAIR,null,6.6855139936E11,EUR,1.339405872E10,EUR
2919665,2919665,AAB,null,null,FAIR,null,1.345168E11,EUR,2.0268E9,EUR
2932149,2932149,AAB,null,null,FAIR,null,7.628837174E11,EUR,1.274507848E10,EUR
2932150,2932150,AAB,null,null,FAIR,null,1.134705672E11,EUR,2.7795663E9,EUR
2932151,2932151,AAB,null,null,FAIR,null,2.0549927156E11,EUR,6.58007504E9,EUR
2924318,2924318,AAB,null,null,FAIR,null,7.8063722848E11,EUR,1.675902904E10,EUR
2928444,2928444,AAB,null,null,FAIR,null,2.18516984068E12,EUR,7.130558604E10,EUR
2928445,2928445,AAB,null,null,FAIR,null,3.51118356586E12,EUR,1.404240398E11,EUR
2930143,2930143,AAB,null,null,FAIR,null,6.0156442E10,EUR,1.30273E9,EUR
2928446,2928446,AAB,null,null,FAIR,null,2.6567949276E11,EUR,1.056328718E10,EUR
2928447,2928447,AAB,null,null,FAIR,null,3.0127792458E11,EUR,1.192141116E10,EUR
2928448,2928448,AAB,null,null,FAIR,null,2.591499E12,EUR,4.6467E10,EUR
2937292,2937292,AAB,null,null,FAIR,null,1.87664E10,EUR,3.845E8,EUR
2933127,2933127,AAB,null,null,FAIR,null,2.5205043E10,EUR,4.41704E8,EUR
2933498,2933498,AAB,null,null,FAIR,null,5.6712681092E10,EUR,7.2564188E8,EUR
2933499,2933499,AAB,null,null,FAIR,null,3.874378563E10,EUR,6.1313509E8,EUR
2933500,2933500,AAB,null,null,FAIR,null,4.4503810292E10,EUR,6.30145686E8,EUR
2933501,2933501,AAB,null,null,FAIR,null,2.1667946458E11,EUR,3.49255528E9,EUR
2933502,2933502,AAB,null,null,FAIR,null,3.5279868442E10,EUR,5.69962628E8,EUR
2933503,2933503,AAB,null,null,FAIR,null,6.1794865802E10,EUR,6.67612062E8,EUR
2944071,2944071,AAB,null,null,FAIR,null,4.60749E10,EUR,1.6668E9,EUR
2948985,2948985,AAB,null,null,FAIR,null,4.58894124E11,EUR,4.441284E9,EUR
2948986,2948986,AAB,null,null,FAIR,null,4.58894124E11,EUR,4.441284E9,EUR
2942269,2942269,AAB,null,null,FAIR,null,1.516322505E10,EUR,5.7258965E8,EUR
2942270,2942270,AAB,null,null,FAIR,null,1.124695565E10,EUR,4.8540885E8,EUR
2942271,2942271,AAB,null,null,FAIR,null,1.117425865E10,EUR,4.369882E8,EUR
2942272,2942272,AAB,null,null,FAIR,null,3.0882823598E11,EUR,5.44005018E9,EUR
2942273,2942273,AAB,null,null,FAIR,null,1.4222926248E11,EUR,8.8184956E8,EUR
2942274,2942274,AAB,null,null,FAIR,null,3.2801278328E11,EUR,7.00052076E9,EUR
2942864,2942864,AAB,null,null,FAIR,null,1.38874E10,EUR,5.571E8,EUR
2942275,2942275,AAB,null,null,FAIR,null,2.6262616022E11,EUR,6.4664023E9,EUR
2942276,2942276,AAB,null,null,FAIR,null,1.0083015164E11,EUR,9.8001706E8,EUR
2942277,2942277,AAB,null,null,FAIR,null,4.9828407178E11,EUR,7.53062849E9,EUR
2942278,2942278,AAB,null,null,FAIR,null,4.648767774E10,EUR,3.1902256E8,EUR
2942279,2942279,AAB,null,null,FAIR,null,5.9181E9,EUR,5.04E7,EUR
2942280,2942280,AAB,null,null,FAIR,null,1.00594318E11,EUR,1.89053491E9,EUR
2942281,2942281,AAB,null,null,FAIR,null,1.19043E10,EUR,3.086E8,EUR
2942282,2942282,AAB,null,null,FAIR,null,2.596907621E10,EUR,1.01573175E9,EUR
2942865,2942865,AAB,null,null,FAIR,null,3.30008899E10,EUR,1.07111092E9,EUR
2942283,2942283,AAB,null,null,FAIR,null,5.30918E10,EUR,2.296E8,EUR
2942284,2942284,AAB,null,null,FAIR,null,7.5683E10,EUR,7.72E8,EUR
2942866,2942866,AAB,null,null,FAIR,null,2.3774666542E11,EUR,2.88668952E9,EUR
2942285,2942285,AAB,null,null,FAIR,null,3.0658622375E11,EUR,7.34093371E9,EUR
2942286,2942286,AAB,null,null,FAIR,null,6.23355E11,EUR,1.2549E10,EUR
2942287,2942287,AAB,null,null,FAIR,null,6.862568857E10,EUR,2.7959968E8,EUR
2942288,2942288,AAB,null,null,FAIR,null,3.51594E10,EUR,2.69E8,EUR
2942289,2942289,AAB,null,null,FAIR,null,1.454554561E10,EUR,5.081317E7,EUR
2942867,2942867,AAB,null,null,FAIR,null,2.101230617E10,EUR,7.7390409E8,EUR
2944072,2944072,AAB,null,null,FAIR,null,1.4705756894E12,EUR,2.297480345E10,EUR
2944073,2944073,AAB,null,null,FAIR,null,1.4705756894E12,EUR,2.297480345E10,EUR
2944074,2944074,AAB,null,null,FAIR,null,1.38112E11,EUR,1.485E9,EUR
2944075,2944075,AAB,null,null,FAIR,null,1.3574495812E12,EUR,3.514857796E10,EUR
2944076,2944076,AAB,null,null,FAIR,null,8.777782105E11,EUR,9.16119835E9,EUR
2944077,2944077,AAB,null,null,FAIR,null,8.777782105E11,EUR,9.16119835E9,EUR
2944078,2944078,AAB,null,null,FAIR,null,3.9016468393E10,EUR,7.21012901E8,EUR
2944079,2944079,AAB,null,null,FAIR,null,2.2256840008E11,EUR,5.1557083E9,EUR
2944080,2944080,AAB,null,null,FAIR,null,2.65008E11,EUR,3.36E9,EUR
2944081,2944081,AAB,null,null,FAIR,null,2.65008E11,EUR,3.36E9,EUR
2944082,2944082,AAB,null,null,FAIR,null,1.5867514841728E11,EUR,4.09145602624E9,EUR
2942868,2942868,AAB,null,null,FAIR,null,7.3764240905E11,EUR,2.060213635E10,EUR
2942869,2942869,AAB,null,null,FAIR,null,1.146169582E11,EUR,1.1875404E9,EUR
2942870,2942870,AAB,null,null,FAIR,null,1.146169582E11,EUR,1.1875404E9,EUR
2940818,2940818,AAB,null,null,FAIR,null,1.04737361632E12,EUR,3.048938504E10,EUR
2942871,2942871,AAB,null,null,FAIR,null,5.1207731665E11,EUR,1.441823695E10,EUR
2942872,2942872,AAB,null,null,FAIR,null,3.0194E10,EUR,3.01E8,EUR
2942873,2942873,AAB,null,null,FAIR,null,4.51554996E10,EUR,1.2116774E9,EUR
2942874,2942874,AAB,null,null,FAIR,null,5.35178669E10,EUR,1.14563654E8,EUR
2950841,2950841,AAB,null,null,FAIR,null,6.8909594005E11,EUR,1.693401598E10,EUR
2950842,2950842,AAB,null,null,FAIR,null,1.36349778883E12,EUR,3.391234107E10,EUR
2951292,2951292,AAB,null,null,FAIR,null,1.567473321789E10,EUR,4.999985465E7,EUR
2950844,2950844,AAB,null,null,FAIR,null,9.3381581591E11,EUR,2.236155129E10,EUR
2950845,2950845,AAB,null,null,FAIR,null,3.0568392058E11,EUR,7.539162E9,EUR
2950846,2950846,AAB,null,null,FAIR,null,1.43613232406E12,EUR,3.773350581E10,EUR
2950847,2950847,AAB,null,null,FAIR,null,1.0179786557E10,EUR,4.66965113E8,EUR
2950848,2950848,AAB,null,null,FAIR,null,9.3224185051E11,EUR,2.168897868E10,EUR
2950849,2950849,AAB,null,null,FAIR,null,2.5382440702432E11,EUR,8.35270986704E9,EUR
2951293,2951293,AAB,null,null,FAIR,null,3.154604987E11,EUR,1.044899015E10,EUR
2944926,2944926,AAB,null,null,FAIR,null,7.628837174E11,EUR,1.274507848E10,EUR
2950850,2950850,AAB,null,null,FAIR,null,1.79933964448E9,EUR,8.40062464E7,EUR
2950851,2950851,AAB,null,null,FAIR,null,6.5133001256E8,EUR,2.837036576E7,EUR
2953853,2953853,AAB,null,null,FAIR,null,1.9373669238E10,EUR,4.04163148E8,EUR
2960985,2960985,AAB,null,null,FAIR,null,3.53736E11,EUR,1.1087E10,EUR
2951294,2951294,AAB,null,null,FAIR,null,3.73408617864E11,EUR,2.3847180702E10,EUR
2948987,2948987,AAB,null,null,FAIR,null,1.584294804E12,EUR,1.6308576E10,EUR
2951295,2951295,AAB,null,null,FAIR,null,3.5385456669E11,EUR,1.230337845E10,EUR
2948988,2948988,AAB,null,null,FAIR,null,4.6385890573E10,EUR,1.180584526E9,EUR
2951296,2951296,AAB,null,null,FAIR,null,3.22156636548E11,EUR,1.6773613737E10,EUR
2951297,2951297,AAB,null,null,FAIR,null,2.159594343E10,EUR,1.290675537E9,EUR
2960986,2960986,AAB,null,null,FAIR,null,2.63794E10,EUR,8.237E8,EUR
2951799,2951799,AAB,null,null,FAIR,null,2.34750483E8,EUR,2.4757746E7,EUR
2951298,2951298,AAB,null,null,FAIR,null,1.01063563689E11,EUR,5.797960284E9,EUR
2951299,2951299,AAB,null,null,FAIR,null,3.3911409131E11,EUR,1.7702385862E10,EUR
2951300,2951300,AAB,null,null,FAIR,null,5.615641758E10,EUR,2.78296686E9,EUR
2951301,2951301,AAB,null,null,FAIR,null,8.49396544E10,EUR,5.92644E9,EUR
2960987,2960987,AAB,null,null,FAIR,null,3.3869E10,EUR,7.389E8,EUR
2960988,2960988,AAB,null,null,FAIR,null,1.63576E10,EUR,2.234E8,EUR
2951302,2951302,AAB,null,null,FAIR,null,4.9324584345E10,EUR,1.955246334E9,EUR
2950852,2950852,AAB,null,null,FAIR,null,1.043191317E10,EUR,8.744655E7,EUR
2958207,2958207,AAB,null,null,FAIR,null,1.06284E11,EUR,3.5528E9,EUR
2958208,2958208,AAB,null,null,FAIR,null,4.2413E10,EUR,1.5959E9,EUR
2958780,2958780,AAB,null,null,FAIR,null,1.021436E11,EUR,3.8502E9,EUR
2958781,2958781,AAB,null,null,FAIR,null,3.254196979E10,EUR,1.402411648E9,EUR
2950853,2950853,AAB,null,null,FAIR,null,6.191061756E10,EUR,5.7126608E8,EUR
2958209,2958209,AAB,null,null,FAIR,null,7.4957E10,EUR,2.887E9,EUR
2958782,2958782,AAB,null,null,FAIR,null,7.9889E10,EUR,2.692E9,EUR
2958783,2958783,AAB,null,null,FAIR,null,1.837081E12,EUR,6.1849E10,EUR
2958784,2958784,AAB,null,null,FAIR,null,9.3030144E10,EUR,5.3169296E9,EUR
2958785,2958785,AAB,null,null,FAIR,null,6.640516501E10,EUR,2.52917412E9,EUR
2950854,2950854,AAB,null,null,FAIR,null,6.8909594005E11,EUR,1.693401598E10,EUR
2958786,2958786,AAB,null,null,FAIR,null,5.70683E10,EUR,2.0851E9,EUR
2958787,2958787,AAB,null,null,FAIR,null,1.92843996E11,EUR,1.1488446E10,EUR
2958788,2958788,AAB,null,null,FAIR,null,3.137134164E11,EUR,5.62995525E9,EUR
2958789,2958789,AAB,null,null,FAIR,null,7.1180880254E10,EUR,3.30502645E9,EUR
2958790,2958790,AAB,null,null,FAIR,null,1.795757787E10,EUR,6.7346537E8,EUR
2958791,2958791,AAB,null,null,FAIR,null,1.480761E11,EUR,4.5452E9,EUR
2958792,2958792,AAB,null,null,FAIR,null,7.72402E11,EUR,3.5465E10,EUR
2958793,2958793,AAB,null,null,FAIR,null,1.773478992E11,EUR,1.37358848E10,EUR
2959169,2959169,AAB,null,null,FAIR,null,8.176023649017E10,EUR,6.57819420944E9,EUR
2960989,2960989,AAB,null,null,FAIR,null,8.2436E9,EUR,1.992E8,EUR
2958210,2958210,AAB,null,null,FAIR,null,6.31003E11,EUR,1.5723E10,EUR
2958211,2958211,AAB,null,null,FAIR,null,2.395979E11,EUR,6.3319E9,EUR
2958212,2958212,AAB,null,null,FAIR,null,1.219718E11,EUR,2.8922E9,EUR
2958213,2958213,AAB,null,null,FAIR,null,8.38473E10,EUR,2.0856E9,EUR
2958214,2958214,AAB,null,null,FAIR,null,6.37124E10,EUR,1.5818E9,EUR
2960990,2960990,AAB,null,null,FAIR,null,4.92859E10,EUR,1.898E9,EUR
2958215,2958215,AAB,null,null,FAIR,null,1.4624E10,EUR,3.961E8,EUR
2960991,2960991,AAB,null,null,FAIR,null,2.83826E10,EUR,9.273E8,EUR
2960992,2960992,AAB,null,null,FAIR,null,1.53914E10,EUR,5.719E8,EUR
2958216,2958216,AAB,null,null,FAIR,null,1.5099099E10,EUR,4.95222E8,EUR
2958217,2958217,AAB,null,null,FAIR,null,3.963637E9,EUR,5.2894E7,EUR
2958218,2958218,AAB,null,null,FAIR,null,9.33285E11,EUR,2.8256E10,EUR
2958219,2958219,AAB,null,null,FAIR,null,5.91192E10,EUR,5.952E8,EUR
2958220,2958220,AAB,null,null,FAIR,null,9.92263E10,EUR,3.7628E9,EUR
2958221,2958221,AAB,null,null,FAIR,null,6.79685E10,EUR,2.2093E9,EUR
2958222,2958222,AAB,null,null,FAIR,null,1.982091E11,EUR,5.8488E9,EUR
2958223,2958223,AAB,null,null,FAIR,null,7.84004E11,EUR,2.6105E10,EUR
2958224,2958224,AAB,null,null,FAIR,null,4.063944436E9,EUR,3.91637532E8,EUR
2958225,2958225,AAB,null,null,FAIR,null,8.4156003E9,EUR,4.1977521E8,EUR
2958226,2958226,AAB,null,null,FAIR,null,2.2895E10,EUR,9.01E8,EUR
2951800,2951800,AAB,null,null,FAIR,null,8.09151011E10,EUR,2.6398647E9,EUR
2951801,2951801,AAB,null,null,FAIR,null,5.05325768E10,EUR,2.9537179E9,EUR
2958227,2958227,AAB,null,null,FAIR,null,1.62871104E10,EUR,7.084044E8,EUR
2958228,2958228,AAB,null,null,FAIR,null,1.7842436001E10,EUR,7.32116151E8,EUR
2958794,2958794,AAB,null,null,FAIR,null,2.5946E10,EUR,1.046E9,EUR
2958229,2958229,AAB,null,null,FAIR,null,2.9023E11,EUR,5.465E9,EUR
2958230,2958230,AAB,null,null,FAIR,null,3.889731936E10,EUR,9.7314E8,EUR
2958232,2958232,AAB,null,null,FAIR,null,1.05253E11,EUR,2.924E9,EUR
2955344,2955344,AAB,null,null,FAIR,null,5.35571E10,EUR,4.565E8,EUR
2960993,2960993,AAB,null,null,FAIR,null,1.02774E10,EUR,1.527E8,EUR
2960994,2960994,AAB,null,null,FAIR,null,1.52503E10,EUR,2.627E8,EUR
2955947,2955947,AAB,null,null,FAIR,null,3.59954716992E9,EUR,5.378321572E7,EUR
2959701,2959701,AAB,null,null,FAIR,null,1.71109129962E11,EUR,5.108733588E9,EUR
2959702,2959702,AAB,null,null,FAIR,null,3.6741347883E10,EUR,1.439193588E9,EUR
2959703,2959703,AAB,null,null,FAIR,null,2.6121410802E11,EUR,1.074598578E10,EUR
2960326,2960326,AAB,null,null,FAIR,null,4.298360792964E10,EUR,2.872803122E9,EUR
2959704,2959704,AAB,null,null,FAIR,null,3.1800417117E11,EUR,8.28922875E9,EUR
2959705,2959705,AAB,null,null,FAIR,null,7.0102158252E10,EUR,3.512981697E9,EUR
2959706,2959706,AAB,null,null,FAIR,null,2.82961699342E11,EUR,9.235560768E9,EUR
2959707,2959707,AAB,null,null,FAIR,null,7.5029628639E10,EUR,2.474927525E9,EUR
2959708,2959708,AAB,null,null,FAIR,null,1.02365206356E11,EUR,3.644953837E9,EUR
2959709,2959709,AAB,null,null,FAIR,null,6.3633711771E10,EUR,2.467675084E9,EUR
2959710,2959710,AAB,null,null,FAIR,null,3.8160166247E10,EUR,9.72877801E8,EUR
2959711,2959711,AAB,null,null,FAIR,null,1.15418575076E11,EUR,4.436161835E9,EUR
2960327,2960327,AAB,null,null,FAIR,null,3.42078899096E11,EUR,1.089794244E10,EUR
2960328,2960328,AAB,null,null,FAIR,null,4.370167428E10,EUR,1.252937884E9,EUR
2960329,2960329,AAB,null,null,FAIR,null,2.905669932E10,EUR,6.99778156E8,EUR
2960330,2960330,AAB,null,null,FAIR,null,1.26007662396E11,EUR,3.908473536E9,EUR
2960331,2960331,AAB,null,null,FAIR,null,1.4575245102E10,EUR,5.622804E8,EUR
2960332,2960332,AAB,null,null,FAIR,null,2.336633671944E10,EUR,6.2265681984E8,EUR
2960333,2960333,AAB,null,null,FAIR,null,2.548535913E10,EUR,7.15033242E8,EUR
2960334,2960334,AAB,null,null,FAIR,null,1.3109028525E10,EUR,3.78330189E8,EUR
2960335,2960335,AAB,null,null,FAIR,null,3.478737336E10,EUR,1.359538161E9,EUR
2960336,2960336,AAB,null,null,FAIR,null,4.45402408E10,EUR,1.28908208E9,EUR
2960337,2960337,AAB,null,null,FAIR,null,1.1207181444E10,EUR,3.67132128E8,EUR
2960338,2960338,AAB,null,null,FAIR,null,4.129250488E10,EUR,6.7342264E8,EUR
2960339,2960339,AAB,null,null,FAIR,null,1.3958381008E10,EUR,9.3672656E7,EUR
2957740,2957740,AAB,null,null,FAIR,null,4.21006218E11,EUR,5.617152E9,EUR
2960340,2960340,AAB,null,null,FAIR,null,1.488034394581E10,EUR,3.7273420793E8,EUR
2959712,2959712,AAB,null,null,FAIR,null,1.71109129962E11,EUR,5.108733588E9,EUR
2959713,2959713,AAB,null,null,FAIR,null,3.1800417117E11,EUR,8.28922875E9,EUR
2960341,2960341,AAB,null,null,FAIR,null,1.26007662396E11,EUR,3.908473536E9,EUR
2960342,2960342,AAB,null,null,FAIR,null,6.23355E11,EUR,1.2549E10,EUR
2960343,2960343,AAB,null,null,FAIR,null,2.404953085071E10,EUR,1.1630575248E8,EUR
2961115,2961115,AAB,null,null,FAIR,null,1.36349778883E12,EUR,3.391234107E10,EUR
2961116,2961116,AAB,null,null,FAIR,null,1.262218059E10,EUR,5.6068362E8,EUR
2952057,2952057,AAB,null,CIB CFB T&L Transpor,FAIR,null,9.79629345112349E8,EUR,3.35040330324563E8,EUR
2952059,2952059,AAB,null,CIB CFB T&L Transpor,FAIR,null,9.79629345112349E8,EUR,3.35040330324563E8,EUR
2952060,2952060,AAB,null,CIB CFB T&L Transpor,FAIR,null,9.79629345112349E8,EUR,3.35040330324563E8,EUR
2888783,2888783,AAB,null,CIB CFB T&L Transpor,FAIR,null,9.79629345112349E8,EUR,3.35040330324563E8,EUR
2923007,2923007,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923003,2923003,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923000,2923000,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923011,2923011,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923010,2923010,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923002,2923002,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2922997,2922997,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923008,2923008,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2807733,2807733,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923006,2923006,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923001,2923001,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923005,2923005,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2923004,2923004,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2922998,2922998,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2807730,2807730,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2807731,2807731,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2807732,2807732,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2807735,2807735,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2807736,2807736,AAB,null,CIB Corporate Lendin,FAIR,null,1.03143E8,EUR,2.5303E8,EUR
2958118,2958118,AAB,null,CIB Corporate Lendin,FAIR,null,5.1018E7,EUR,1.13404E8,EUR
2958117,2958117,AAB,null,CIB Corporate Lendin,FAIR,null,5.1018E7,EUR,1.13404E8,EUR
2829692,2829692,AAB,null,CBC Business Service,FAIR,null,5.1018E7,EUR,1.13404E8,EUR
2958119,2958119,AAB,null,CIB Corporate Lendin,FAIR,null,5.1018E7,EUR,1.13404E8,EUR
2958120,2958120,AAB,null,CIB Corporate Lendin,FAIR,null,5.1018E7,EUR,1.13404E8,EUR
2873845,2873845,AAB,null,CIB Corporate Lendin,FAIR,null,4.340243E9,EUR,6.270474E9,EUR
2873834,2873834,AAB,null,CIB Corporate Lendin,FAIR,null,4.340243E9,EUR,6.270474E9,EUR
2873847,2873847,AAB,null,CIB Corporate Lendin,FAIR,null,4.340243E9,EUR,6.270474E9,EUR
2873831,2873831,AAB,null,CIB Corporate Lendin,FAIR,null,4.340243E9,EUR,6.270474E9,EUR
